entry_test_price;prediction;test_price;volume
890.98;889.5700073242188;896.59;410.14
896.59;899.5900268554688;908.85;348.55
908.85;902.3400268554688;898.29;683.15
898.29;900.0900268554688;903.2;311.73
903.2;902.8400268554688;923.0;166.24
923.0;906.0700073242188;923.0;795.34
923.0;911.6400146484375;939.8;220.36
939.8;918.8200073242188;935.4;1327.31
935.4;922.0900268554688;935.52;570.95
935.52;924.5;931.0;476.75
931.0;922.9099731445312;931.5;260.33
931.5;929.4000244140625;933.4;257.79
933.4;935.0900268554688;933.9;280.51
933.9;935.8300170898438;912.0;291.25
912.0;925.25;918.6;841.82
918.6;920.97998046875;917.9;1219.47
917.9;924.72998046875;924.0;614.76
924.0;920.3099975585938;912.39;1259.26
912.39;921.6900024414062;905.59;1126.32
905.59;913.2999877929688;919.52;393.28
919.52;915.4099731445312;911.1;790.7
911.1;910.8200073242188;908.88;158.98
908.88;910.719970703125;916.36;506.21
916.36;912.4299926757812;909.19;1084.96
909.19;914.0999755859375;915.28;128.95
915.28;911.4199829101562;916.0;1063.72
916.0;913.4099731445312;894.49;462.07
894.49;902.8400268554688;884.28;276.45
884.28;898.4299926757812;893.99;555.95
893.99;895.1900024414062;889.3;1268.26
889.3;894.3400268554688;887.58;136.24
887.58;895.5999755859375;894.8;128.86
894.8;901.5;895.4;324.94
895.4;893.3699951171875;888.8;102.9
888.8;895.6599731445312;892.0;179.53
892.0;896.3599853515625;885.27;297.16
885.27;889.4099731445312;903.0;409.79
903.0;892.969970703125;906.95;568.4
906.95;903.6300048828125;907.33;277.53
907.33;900.510009765625;904.14;314.83
904.14;901.8499755859375;904.69;110.44
904.69;903.75;902.56;51.75
902.56;903.2100219726562;893.05;436.21
893.05;898.5399780273438;895.77;923.88
895.77;900.510009765625;893.9;300.17
893.9;899.3499755859375;896.8;258.12
896.8;902.5399780273438;897.49;268.34
897.49;901.219970703125;901.9;186.29
901.9;900.9199829101562;903.02;167.68
903.02;900.1400146484375;904.8;179.24
904.8;904.3499755859375;909.97;278.11
909.97;902.25;911.51;247.1
911.51;904.5999755859375;911.97;809.88
911.97;906.2000122070312;908.11;118.31
908.11;908.5700073242188;904.98;209.06
904.98;906.4099731445312;900.94;334.09
900.94;903.4299926757812;904.26;464.54
904.26;905.0399780273438;906.59;343.69
906.59;907.9099731445312;908.5;232.94
908.5;908.0999755859375;913.23;298.87
913.23;910.3200073242188;915.95;303.28
915.95;913.75;908.0;357.71
908.0;910.3300170898438;909.07;456.56
909.07;908.0;908.44;315.77
908.44;906.3300170898438;901.97;252.32
901.97;904.530029296875;906.6;116.11
906.6;908.4000244140625;906.35;334.25
906.35;907.3699951171875;905.96;187.24
905.96;906.219970703125;907.01;137.77
907.01;908.4500122070312;906.49;112.39
906.49;906.7100219726562;910.83;122.64
910.83;908.5499877929688;909.15;187.71
909.15;909.510009765625;908.83;288.63
908.83;908.780029296875;906.45;70.89
906.45;907.0900268554688;908.0;55.45
908.0;906.760009765625;910.91;112.81
910.91;907.27001953125;911.31;154.44
911.31;910.1900024414062;913.54;151.78
913.54;911.4299926757812;913.23;145.09
913.23;912.280029296875;922.63;94.0
922.63;915.8599853515625;918.04;634.75
918.04;918.1400146484375;917.0;129.95
917.0;916.4600219726562;917.6;156.3
917.6;914.0800170898438;867.13;212.13
867.13;902.1900024414062;871.93;3780.51
871.93;881.7000122070312;844.87;2504.02
844.87;871.9099731445312;810.09;3286.96
810.09;829.510009765625;816.49;3285.08
816.49;838.0;807.92;2538.93
807.92;827.6900024414062;797.1;1178.0
797.1;813.0599975585938;808.85;1142.69
808.85;822.9000244140625;772.98;1900.83
772.98;805.9500122070312;779.53;2107.56
779.53;792.1799926757812;792.7;1702.6
792.7;783.0800170898438;782.67;1248.81
782.67;787.4299926757812;786.01;410.65
786.01;786.1500244140625;788.08;291.64
788.08;790.1799926757812;779.54;289.36
779.54;781.9600219726562;767.35;136.51
767.35;775.780029296875;769.74;989.68
769.74;769.75;768.26;994.64
768.26;772.8499755859375;779.85;543.84
779.85;775.8599853515625;771.86;477.47
771.86;781.5599975585938;772.64;221.21
772.64;777.6699829101562;770.0;259.66
770.0;770.6599731445312;758.99;240.06
758.99;765.9299926757812;766.63;473.51
766.63;766.0700073242188;763.99;506.32
763.99;769.969970703125;779.98;866.5
779.98;772.6799926757812;768.74;663.16
768.74;777.6199951171875;774.38;641.14
774.38;773.0;778.99;555.46
778.99;773.72998046875;782.0;375.22
782.0;772.8099975585938;794.87;406.19
794.87;790.2000122070312;806.17;1053.71
806.17;799.1599731445312;807.5;1610.49
807.5;797.8599853515625;806.21;760.62
806.21;809.4299926757812;818.79;859.2
818.79;813.0800170898438;818.01;684.67
818.01;813.7999877929688;826.0;843.4
826.0;819.2100219726562;814.1;697.32
814.1;822.0700073242188;804.58;938.52
804.58;814.010009765625;808.45;1359.68
808.45;807.3900146484375;810.05;313.17
810.05;808.219970703125;809.99;248.68
809.99;812.4299926757812;788.74;154.65
788.74;801.739990234375;784.9;712.89
784.9;793.3599853515625;783.78;706.3
783.78;785.469970703125;789.66;504.23
789.66;786.77001953125;780.96;342.86
780.96;787.010009765625;790.41;226.47
790.41;790.8400268554688;801.78;501.21
801.78;790.8200073242188;795.99;624.78
795.99;793.260009765625;802.03;609.69
802.03;798.6799926757812;797.48;330.25
797.48;785.9400024414062;808.04;331.06
808.04;801.77001953125;809.97;463.59
809.97;805.1699829101562;817.42;805.72
817.42;807.5599975585938;827.27;993.94
827.27;822.77001953125;822.83;1455.31
822.83;817.3800048828125;823.51;795.42
823.51;818.47998046875;820.2;466.44
820.2;820.5;820.55;413.2
820.55;820.5800170898438;829.59;150.12
829.59;823.1300048828125;822.77;745.88
822.77;825.3099975585938;828.12;561.34
828.12;826.4199829101562;831.94;253.64
831.94;827.6300048828125;838.21;683.45
838.21;830.8200073242188;824.36;365.66
824.36;827.030029296875;818.8;213.94
818.8;823.5800170898438;823.88;306.37
823.88;822.77001953125;823.4;238.71
823.4;822.27001953125;823.62;303.19
823.62;826.6699829101562;823.0;196.0
823.0;827.02001953125;829.15;555.84
829.15;821.4299926757812;829.3;513.69
829.3;825.5800170898438;828.9;184.87
828.9;828.030029296875;833.0;107.12
833.0;827.4299926757812;835.1;126.7
835.1;829.8099975585938;822.92;151.83
822.92;828.2000122070312;822.03;309.14
822.03;824.5800170898438;829.05;151.88
829.05;826.3900146484375;827.74;154.23
827.74;826.2999877929688;827.09;79.99
827.09;827.030029296875;828.77;25.48
828.77;825.7999877929688;823.98;4.04
823.98;825.4400024414062;825.2;71.42
825.2;823.219970703125;814.0;245.43
814.0;817.5399780273438;813.5;386.49
813.5;815.010009765625;815.6;831.35
815.6;814.1400146484375;819.0;136.84
819.0;816.4299926757812;818.49;265.05
818.49;823.1799926757812;815.74;88.67
815.74;823.3300170898438;818.0;90.22
818.0;819.3099975585938;815.1;92.13
815.1;816.1599731445312;810.82;59.54
810.82;812.72998046875;812.32;30.77
812.32;812.6500244140625;809.02;63.98
809.02;811.0999755859375;812.62;61.23
812.62;812.2899780273438;817.97;28.47
817.97;817.7100219726562;819.01;56.68
819.01;818.0700073242188;817.0;97.8
817.0;817.4400024414062;821.1;65.76
821.1;818.6300048828125;819.0;144.6
819.0;816.7999877929688;812.88;27.78
812.88;812.3599853515625;813.9;98.22
813.9;814.1699829101562;814.71;166.86
814.71;816.469970703125;810.87;49.73
810.87;814.8300170898438;813.26;148.93
813.26;815.3099975585938;811.52;130.53
811.52;808.7100219726562;813.01;17.25
813.01;810.8400268554688;814.91;43.06
814.91;813.4500122070312;817.0;180.16
817.0;812.8699951171875;820.92;114.42
820.92;819.6799926757812;819.04;446.79
819.04;818.3300170898438;831.12;70.87
831.12;821.3699951171875;829.66;658.47
829.66;827.219970703125;828.03;614.92
828.03;825.3200073242188;827.01;54.53
827.01;827.8300170898438;827.89;50.77
827.89;823.1799926757812;830.46;135.17
830.46;829.6599731445312;831.03;58.97
831.03;829.2899780273438;828.29;68.12
828.29;828.1699829101562;832.0;151.06
832.0;830.6199951171875;826.96;223.29
826.96;826.0599975585938;819.5;52.27
819.5;826.47998046875;824.46;444.64
824.46;822.260009765625;827.02;136.59
827.02;825.760009765625;825.0;134.05
825.0;824.47998046875;828.88;74.28
828.88;827.510009765625;829.04;159.12
829.04;828.1099853515625;826.69;86.73
826.69;828.219970703125;824.99;16.58
824.99;826.5399780273438;829.96;27.19
829.96;825.2100219726562;827.79;117.25
827.79;827.52001953125;828.46;63.72
828.46;828.5900268554688;828.53;150.84
828.53;828.7899780273438;830.1;92.77
830.1;827.469970703125;830.11;455.72
830.11;828.6099853515625;831.5;60.83
831.5;829.1099853515625;832.61;150.2
832.61;830.9500122070312;849.0;37.23
849.0;836.6799926757812;856.39;1468.87
856.39;846.02001953125;860.83;1256.23
860.83;852.4500122070312;862.72;494.21
862.72;850.8300170898438;880.5;642.77
880.5;872.0399780273438;877.46;2154.38
877.46;870.0999755859375;879.01;1931.15
879.01;875.72998046875;884.14;537.75
884.14;885.97998046875;874.82;608.92
874.82;873.2999877929688;883.6;194.08
883.6;877.8200073242188;880.1;467.46
880.1;879.6500244140625;883.16;190.41
883.16;876.4099731445312;879.86;310.4
879.86;889.27001953125;884.45;301.14
884.45;880.6300048828125;899.0;282.74
899.0;882.5;903.63;1479.93
903.63;894.4299926757812;907.5;1089.64
907.5;895.4600219726562;897.4;599.75
897.4;889.8499755859375;897.02;477.56
897.02;897.3300170898438;906.19;688.13
906.19;901.0599975585938;903.99;790.28
903.99;901.030029296875;910.79;336.34
910.79;907.1199951171875;884.93;651.82
884.93;900.8300170898438;886.8;759.13
886.8;895.0900268554688;889.09;776.44
889.09;895.5700073242188;902.0;355.73
902.0;897.02001953125;897.84;385.71
897.84;899.6400146484375;893.47;91.28
893.47;900.3699951171875;891.95;136.85
891.95;890.2899780273438;886.43;108.49
886.43;885.1199951171875;891.13;226.79
891.13;888.9299926757812;897.0;348.97
897.0;892.1699829101562;898.57;407.44
898.57;892.8800048828125;895.95;331.47
895.95;896.2000122070312;864.59;288.81
864.59;883.780029296875;864.02;1797.46
864.02;871.3400268554688;871.29;985.57
871.29;874.5399780273438;871.78;530.64
871.78;879.0800170898438;873.44;464.6
873.44;878.6300048828125;870.8;324.62
870.8;878.6099853515625;869.47;151.21
869.47;873.219970703125;874.77;174.38
874.77;874.3599853515625;874.4;185.03
874.4;876.969970703125;875.87;132.61
875.87;869.3099975585938;889.42;147.18
889.42;875.22998046875;895.55;517.62
895.55;883.72998046875;890.13;1349.62
890.13;887.510009765625;887.69;101.29
887.69;885.9099731445312;891.07;369.93
891.07;883.3200073242188;890.44;141.27
890.44;884.7899780273438;889.31;79.36
889.31;891.22998046875;887.09;112.01
887.09;890.8200073242188;888.83;122.86
888.83;888.469970703125;896.78;271.01
896.78;891.1300048828125;892.3;409.81
892.3;892.3499755859375;886.55;57.27
886.55;892.0999755859375;889.01;202.27
889.01;888.47998046875;891.17;168.42
891.17;888.1500244140625;890.54;184.74
890.54;890.5399780273438;894.88;134.55
894.88;891.52001953125;893.47;290.48
893.47;890.8400268554688;895.4;116.96
895.4;889.8900146484375;905.0;324.23
905.0;893.0499877929688;903.83;1412.5
903.83;897.4400024414062;901.84;186.28
901.84;898.969970703125;903.61;56.82
903.61;899.6099853515625;906.97;539.0
906.97;900.4500122070312;897.4;223.97
897.4;902.3599853515625;902.35;502.44
902.35;901.47998046875;901.28;432.27
901.28;901.72998046875;898.48;356.5
898.48;901.1699829101562;900.0;161.78
900.0;902.47998046875;897.26;101.13
897.26;899.1199951171875;888.95;161.3
888.95;897.969970703125;893.8;213.8
893.8;899.3200073242188;893.36;109.08
893.36;899.760009765625;898.3;135.23
898.3;898.1300048828125;894.72;151.06
894.72;896.8900146484375;894.68;69.78
894.68;894.22998046875;887.16;94.93
887.16;891.8800048828125;890.61;344.16
890.61;892.489990234375;890.94;168.83
890.94;892.510009765625;898.51;63.09
898.51;893.5599975585938;897.87;481.91
897.87;896.0599975585938;897.34;321.73
897.34;896.3800048828125;902.0;143.39
902.0;897.3699951171875;900.44;832.14
900.44;899.4299926757812;897.01;78.62
897.01;896.010009765625;900.0;175.71
900.0;899.0399780273438;899.24;318.6
899.24;900.8599853515625;899.48;243.06
899.48;898.8900146484375;895.48;165.75
895.48;898.8900146484375;895.96;161.75
895.96;897.8499755859375;894.57;127.09
894.57;897.239990234375;895.48;28.81
895.48;897.4000244140625;908.84;153.66
908.84;901.8400268554688;923.75;1243.15
923.75;909.3400268554688;922.99;1058.69
922.99;920.3400268554688;914.99;266.32
914.99;908.6799926757812;918.5;274.12
918.5;914.4099731445312;919.1;81.28
919.1;911.7100219726562;916.1;490.76
916.1;913.9400024414062;922.6;105.26
922.6;921.469970703125;920.3;223.91
920.3;918.02001953125;923.0;97.05
923.0;921.7100219726562;926.62;393.2
926.62;921.9500122070312;925.31;539.76
925.31;922.47998046875;926.2;88.67
926.2;922.3900146484375;920.69;168.9
920.69;920.5;918.83;113.21
918.83;921.030029296875;920.72;171.52
920.72;921.3099975585938;923.95;288.12
923.95;920.0800170898438;923.06;76.74
923.06;922.8099975585938;929.01;119.37
929.01;924.3099975585938;927.41;751.75
927.41;926.3099975585938;925.16;144.26
925.16;923.8400268554688;924.58;28.34
924.58;924.1300048828125;933.4;123.06
933.4;929.1599731445312;932.81;783.23
932.81;929.8599853515625;939.49;390.93
939.49;931.5599975585938;937.95;853.99
937.95;931.4000244140625;937.1;390.54
937.1;934.8300170898438;931.99;74.16
931.99;930.739990234375;934.74;57.01
934.74;933.75;937.25;125.87
937.25;935.260009765625;935.56;61.39
935.56;931.8200073242188;933.18;80.06
933.18;938.0700073242188;930.09;39.9
930.09;933.719970703125;930.5;379.2
930.5;932.27001953125;909.45;107.54
909.45;925.469970703125;907.86;2115.14
907.86;921.9400024414062;908.85;400.4
908.85;919.219970703125;911.49;1292.44
911.49;912.260009765625;915.51;1220.85
915.51;924.6500244140625;917.0;701.1
917.0;916.1699829101562;913.74;137.32
913.74;916.7100219726562;912.99;77.8
912.99;914.2000122070312;921.42;53.05
921.42;913.5;920.0;650.08
920.0;914.239990234375;919.87;58.61
919.87;918.719970703125;923.72;189.54
923.72;922.1699829101562;918.37;421.85
918.37;918.7999877929688;915.17;193.1
915.17;917.3300170898438;918.69;184.91
918.69;918.8699951171875;920.97;111.68
920.97;918.2000122070312;921.04;127.88
921.04;921.1300048828125;917.0;115.4
917.0;921.3900146484375;919.77;129.54
919.77;918.5999755859375;920.34;125.84
920.34;919.719970703125;920.82;292.68
920.82;918.8900146484375;919.29;192.9
919.29;919.5499877929688;920.08;149.93
920.08;918.97998046875;923.18;34.11
923.18;920.1699829101562;922.71;309.01
922.71;921.8200073242188;919.84;47.31
919.84;919.8800048828125;926.82;66.66
926.82;922.8300170898438;920.54;368.02
920.54;920.6699829101562;917.95;419.97
917.95;918.8699951171875;919.26;539.41
919.26;919.8699951171875;918.95;280.4
918.95;919.719970703125;917.32;192.4
917.32;918.989990234375;917.86;198.72
917.86;922.3699951171875;919.55;142.61
919.55;918.4099731445312;920.98;124.34
920.98;919.9400024414062;908.52;73.74
908.52;917.3099975585938;902.0;298.2
902.0;913.97998046875;899.18;1958.3
899.18;905.8900146484375;905.77;623.94
905.77;908.969970703125;910.91;234.93
910.91;913.9099731445312;919.99;719.98
919.99;913.760009765625;916.52;1179.38
916.52;915.5999755859375;917.25;55.39
917.25;913.5700073242188;915.1;155.21
915.1;909.97998046875;912.81;79.54
912.81;910.9199829101562;915.4;23.64
915.4;914.6199951171875;897.54;164.24
897.54;911.8400268554688;904.76;488.99
904.76;908.9000244140625;904.74;509.31
904.74;911.9400024414062;902.96;398.4
902.96;908.489990234375;903.05;258.37
903.05;905.0700073242188;903.0;210.86
903.0;906.75;907.59;306.25
907.59;903.3900146484375;908.36;598.67
908.36;904.0599975585938;904.98;211.19
904.98;906.6900024414062;903.75;111.66
903.75;900.1099853515625;897.31;102.19
897.31;902.989990234375;896.55;232.05
896.55;902.5999755859375;888.65;176.99
888.65;898.97998046875;886.75;384.29
886.75;895.8499755859375;891.01;399.43
891.01;895.9000244140625;894.79;300.58
894.79;894.6599731445312;899.43;216.51
899.43;892.6799926757812;893.75;275.9
893.75;893.6599731445312;895.0;109.3
895.0;895.7100219726562;892.6;158.97
892.6;892.7999877929688;894.56;182.8
894.56;893.8699951171875;894.49;281.25
894.49;892.8300170898438;895.0;182.59
895.0;894.030029296875;890.29;254.05
890.29;894.25;889.5;277.75
889.5;892.4199829101562;892.33;446.58
892.33;892.780029296875;894.75;146.34
894.75;892.469970703125;886.2;255.1
886.2;892.3200073242188;891.7;467.99
891.7;891.7899780273438;887.39;478.98
887.39;889.780029296875;892.39;212.84
892.39;890.6599731445312;891.89;198.59
891.89;891.4400024414062;894.97;228.27
894.97;893.0;893.85;550.2
893.85;893.1400146484375;895.11;187.86
895.11;892.97998046875;895.03;292.23
895.03;894.8200073242188;893.86;222.97
893.86;893.8300170898438;893.4;94.36
893.4;893.5599975585938;897.8;64.94
897.8;893.5599975585938;901.99;242.04
901.99;897.3300170898438;900.66;484.8
900.66;897.6199951171875;900.53;104.95
900.53;899.8300170898438;900.08;30.36
900.08;896.510009765625;898.05;32.82
898.05;898.4400024414062;895.78;101.88
895.78;896.5900268554688;895.81;112.6
895.81;898.22998046875;901.67;163.34
901.67;899.2000122070312;901.63;256.24
901.63;899.3099975585938;903.78;83.46
903.78;899.989990234375;902.23;112.1
902.23;898.4099731445312;903.97;61.56
903.97;900.4099731445312;908.0;162.06
908.0;902.7899780273438;913.5;376.44
913.5;905.3200073242188;917.6;689.6
917.6;907.1300048828125;914.31;828.39
914.31;908.3699951171875;915.48;134.44
915.48;907.8699951171875;910.31;343.18
910.31;909.3099975585938;914.8;281.09
914.8;913.9199829101562;912.81;263.68
912.81;907.5700073242188;914.09;94.13
914.09;912.47998046875;915.91;32.58
915.91;914.22998046875;915.11;189.74
915.11;914.6799926757812;916.3;95.77
916.3;914.8900146484375;918.87;133.1
918.87;916.1599731445312;913.83;260.82
913.83;915.8400268554688;909.91;239.5
909.91;913.4400024414062;913.2;272.57
913.2;912.6599731445312;910.14;256.38
910.14;913.4600219726562;912.6;509.79
912.6;914.2899780273438;917.02;176.84
917.02;914.1900024414062;914.87;457.23
914.87;915.5700073242188;915.55;64.09
915.55;915.280029296875;914.78;82.79
914.78;914.5800170898438;916.48;84.46
916.48;914.4099731445312;915.05;82.28
915.05;914.2999877929688;916.1;164.96
916.1;915.6199951171875;916.58;349.8
916.58;914.4600219726562;920.7;92.7
920.7;914.510009765625;921.09;904.72
921.09;916.1799926757812;920.02;472.12
920.02;918.77001953125;917.85;68.33
917.85;917.219970703125;918.29;85.93
918.29;916.989990234375;918.45;39.31
918.45;918.239990234375;918.98;64.67
918.98;919.5;917.74;28.01
917.74;919.0999755859375;916.83;64.62
916.83;919.0900268554688;917.27;23.44
917.27;918.489990234375;917.01;90.21
917.01;918.4400024414062;918.37;85.01
918.37;918.1099853515625;917.95;131.73
917.95;917.4600219726562;918.45;67.1
918.45;917.5999755859375;918.94;146.03
918.94;918.5399780273438;918.82;14.23
918.82;918.0700073242188;918.62;3.48
918.62;917.7899780273438;921.84;7.46
921.84;920.1599731445312;923.39;280.63
923.39;920.3400268554688;920.5;313.67
920.5;920.6599731445312;920.8;26.6
920.8;920.22998046875;922.63;51.37
922.63;921.2999877929688;920.56;75.24
920.56;919.6599731445312;918.98;12.57
918.98;921.3599853515625;918.88;61.79
918.88;918.760009765625;917.48;35.52
917.48;920.4500122070312;917.85;24.83
917.85;919.6500244140625;917.58;47.69
