entry_test_price;prediction;test_price
4060.09;4060.8798828125;4051.5
4051.5;4046.169921875;4053.0
4053.0;4049.14990234375;4061.4
4061.4;4065.320068359375;4065.72
4065.72;4073.5400390625;4065.3
4065.3;4060.56005859375;4060.8
4060.8;4059.27001953125;4063.2
4063.2;4063.489990234375;4065.3
4065.3;4068.2099609375;4066.0
4066.0;4065.929931640625;4061.1
4061.1;4057.280029296875;4060.0
4060.0;4060.8798828125;4060.0
4060.0;4058.510009765625;4075.7
4075.7;4081.719970703125;4075.15
4075.15;4079.409912109375;4074.7
4074.7;4073.52001953125;4078.1
4078.1;4078.68994140625;4075.3
4075.3;4074.0400390625;4085.0
4085.0;4087.739990234375;4084.7
4084.7;4088.85009765625;4085.1
4085.1;4083.7099609375;4081.85
4081.85;4082.0;4080.1
4080.1;4078.8798828125;4058.2
4058.2;4054.7900390625;4067.7
4067.7;4061.830078125;4073.0
4073.0;4076.010009765625;4061.0
4061.0;4061.429931640625;4065.6
4065.6;4060.14990234375;4064.98
4064.98;4065.22998046875;4076.5
4076.5;4074.2900390625;4081.53
4081.53;4089.989990234375;4080.9
4080.9;4082.169921875;4076.5
4076.5;4071.8798828125;4076.4
4076.4;4074.010009765625;4076.8
4076.8;4077.81005859375;4079.0
4079.0;4090.169921875;4077.4
4077.4;4074.919921875;4081.25
4081.25;4081.610107421875;4112.9
4112.9;4121.77978515625;4107.77
4107.77;4111.259765625;4095.5
4095.5;4095.719970703125;4096.72
4096.72;4089.8798828125;4097.56
4097.56;4100.1201171875;4092.67
4092.67;4092.610107421875;4093.5
4093.5;4091.080078125;4099.5
4099.5;4104.18017578125;4101.8
4101.8;4103.080078125;4097.2
4097.2;4098.759765625;4077.99
4077.99;4066.949951171875;4078.8
4078.8;4076.02001953125;4080.7
4080.7;4081.9599609375;4080.8
4080.8;4081.179931640625;4080.8
4080.8;4081.340087890625;4084.6
4084.6;4084.050048828125;4090.08
4090.08;4103.60986328125;4096.4
4096.4;4100.52001953125;4099.5
4099.5;4096.81982421875;4099.4
4099.4;4100.52978515625;4082.5
4082.5;4085.9599609375;4095.5
4095.5;4094.31005859375;4100.0
4100.0;4108.7001953125;4099.58
4099.58;4096.6201171875;4099.0
4099.0;4101.56982421875;4099.2
4099.2;4098.9599609375;4107.2
4107.2;4101.490234375;4098.5
4098.5;4099.72021484375;4101.0
4101.0;4101.740234375;4101.0
4101.0;4102.64013671875;4100.6
4100.6;4096.72021484375;4108.1
4108.1;4110.41015625;4109.7
4109.7;4112.43017578125;4107.7
