dont_skip_probab;entry_test_price;prediction;test_price;timeStamp;volume
0.25200000405311584;4074.15;4054.260009765625;4072.2;1552785000;0.83
0.19300000369548798;4072.2;4081.5;4057.8;1552788000;13.65
0.25200000405311584;4057.8;4038.050048828125;4057.1;1552791000;2.54
0.09099999815225601;4057.1;4058.39990234375;4042.8;1552794000;4.05
0.21199999749660492;4042.8;4050.2900390625;4046.0;1552797000;32.86
0.1509999930858612;4046.0;4035.169921875;4053.6;1552800000;1.35
0.14900000393390656;4053.6;4060.280029296875;4058.4;1552803000;5.94
0.10700000077486038;4058.4;4062.510009765625;4060.0;1552806000;0.41
0.09600000083446503;4060.0;4062.889892578125;4056.3;1552809000;0.28
0.12999999523162842;4056.3;4059.93994140625;4058.1;1552812000;9.53
0.08900000154972076;4058.1;4054.159912109375;4064.4;1552815000;0.96
0.10499999672174454;4064.4;4058.75;4073.7;1552818000;3.11
0.27799999713897705;4073.7;4089.72998046875;4073.24;1552821000;42.73
0.10100000351667404;4073.24;4067.570068359375;4068.0;1552824000;1.23
0.0989999994635582;4068.0;4063.340087890625;4069.9;1552827000;3.39
0.08399999886751175;4069.9;4067.179931640625;4083.5;1552830000;1.88
0.18000000715255737;4083.5;4085.89990234375;4072.6;1552833000;36.21
0.1940000057220459;4072.6;4069.820068359375;4086.3;1552836000;77.09
0.2370000034570694;4086.3;4080.800048828125;4076.7;1552839000;171.39
0.07900000363588333;4076.7;4074.739990234375;4073.4;1552842000;1.0
0.08399999886751175;4073.4;4074.2099609375;4078.7;1552845000;2.23
0.0860000029206276;4078.7;4079.68994140625;4078.8;1552848000;2.51
0.1459999978542328;4078.8;4080.75;4082.4;1552851000;22.15
0.09399999678134918;4082.4;4080.60009765625;4081.85;1552854000;10.04
0.08100000023841858;4081.85;4082.77001953125;4081.7;1552857000;0.43
0.08299999684095383;4081.7;4080.260009765625;4075.7;1552860000;5.33
0.09300000220537186;4075.7;4072.3798828125;4072.1;1552863000;5.13
0.08900000154972076;4072.1;4067.969970703125;4089.3;1552866000;0.02
0.16699999570846558;4089.3;4084.02001953125;4107.9;1552869000;27.72
