close_prediction;entry_test_price;exit_high_price;exit_low_price;high_prediction;low_prediction;ml_tx;test_price;timeStamp;volume
4195.6201171875;4335.2;4395.5;4175.1;4395.990234375;4126.0498046875;36.2;4385.4;1503792000;5547.35
4235.0400390625;4385.4;4648.8;4336.5;4340.330078125;4140.740234375;31.3;4587.1;1503878400;10839.83
4273.169921875;4587.1;4643.0;4481.1;4365.35986328125;4128.85009765625;36.0;4568.0;1503964800;17434.08
4408.5400390625;4568.0;4749.9;4567.9;4479.97998046875;4267.080078125;30.52;4718.3;1504051200;7263.17
4445.75;4718.3;4936.9;4660.1;4484.7099609375;4302.5498046875;30.59;4912.4;1504137600;10015.51
4588.06982421875;4912.4;4970.0;4400.2;4651.91015625;4449.72021484375;30.93;4532.3;1504224000;14061.84
4479.759765625;4532.3;4699.9;4331.1;4547.009765625;4352.169921875;32.79;4598.5;1504310400;22470.41
4463.27978515625;4598.5;4611.6;4055.0;4536.2099609375;4367.3701171875;35.37;4207.5;1504396800;15556.1
4422.81005859375;4207.5;4471.0;3925.2;4540.6201171875;4253.3798828125;44.47;4375.0;1504483200;25125.3
4382.77001953125;4375.0;4633.7;4359.8;4527.16015625;4156.22021484375;28.91;4593.1;1504569600;29796.93
4535.18017578125;4593.1;4675.0;4463.3;4684.8701171875;4285.22021484375;29.22;4613.6;1504656000;22725.08
4597.43994140625;4613.6;4694.9;4106.1;4758.009765625;4399.77001953125;30.46;4304.9;1504742400;11990.69
4475.75;4304.9;4395.2;4157.8;4671.9599609375;4285.02001953125;33.28;4319.4;1504828800;26514.4
4281.97021484375;4319.4;4330.0;3974.7;4483.06005859375;4066.77001953125;29.18;4233.9;1504915200;14766.56
4277.75;4233.9;4383.2;4123.1;4511.97021484375;4018.830078125;36.63;4203.0;1505001600;20817.02
4337.47998046875;4203.0;4379.0;4053.0;4503.259765625;4134.89990234375;40.02;4149.5;1505088000;16604.61
4345.169921875;4149.5;4160.0;3731.8;4449.35986328125;4160.43994140625;31.14;3849.7;1505174400;20265.97
4124.27978515625;3849.7;3917.2;3206.2;4311.080078125;3968.43994140625;30.16;3236.1;1505260800;35099.7
3827.43994140625;3236.1;3809.0;2980.7;4111.60009765625;3636.590087890625;27.03;3697.1;1505347200;51957.94
3769.97998046875;3697.1;3875.0;3512.6;4097.509765625;3488.22998046875;22.11;3681.5;1505433600;93710.75
3901.429931640625;3681.5;3782.0;3471.9;4158.7001953125;3627.610107421875;23.11;3666.6;1505520000;29481.84
3766.530029296875;3666.6;4119.0;3666.9;4020.7900390625;3508.659912109375;30.7;4085.0;1505606400;17773.24
3943.9599609375;4085.0;4114.0;3837.2;4117.72021484375;3689.2900390625;35.68;3898.1;1505692800;33914.89
3929.320068359375;3898.1;4049.0;3829.8;4084.89990234375;3672.0;33.81;3872.7;1505779200;22057.78
3856.85009765625;3872.7;3905.0;3562.0;4043.6298828125;3666.5400390625;25.23;3603.9;1505865600;16032.82
3758.340087890625;3603.9;3748.0;3490.5;3959.35009765625;3516.320068359375;31.0;3602.3;1505952000;23871.7
3682.739990234375;3602.3;3808.7;3556.0;3889.5;3499.320068359375;26.4;3779.6;1506038400;24880.91
3696.5400390625;3779.6;3783.0;3618.5;3862.679931640625;3499.409912109375;29.99;3654.7;1506124800;14650.18
3827.830078125;3654.7;3977.0;3653.7;3900.1201171875;3597.10009765625;34.84;3930.1;1506211200;9966.83
3823.330078125;3930.1;3985.0;3847.0;3920.610107421875;3695.969970703125;36.47;3881.5;1506297600;22372.28
3822.35009765625;3881.5;4229.5;3877.7;3919.840087890625;3687.050048828125;32.36;4209.7;1506384000;9816.92
3838.760009765625;4209.7;4269.0;4125.0;3959.22998046875;3721.199951171875;27.83;4190.7;1506470400;28899.52
3981.889892578125;4190.7;4245.0;4024.7;4055.909912109375;3825.97998046875;29.11;4168.0;1506556800;17732.83
4030.860107421875;4168.0;4397.0;4160.1;4067.6201171875;3826.81005859375;28.42;4367.1;1506643200;18576.01
4005.780029296875;4367.1;4424.0;4249.7;4111.68994140625;3932.02001953125;30.07;4404.3;1506729600;18104.09
4305.47021484375;4404.3;4482.0;4359.5;4330.0400390625;4129.2900390625;38.5;4401.1;1506816000;13178.23
4343.66015625;4401.1;4439.9;4217.5;4419.60009765625;4246.169921875;40.12;4310.4;1506902400;14690.55
4272.52978515625;4310.4;4359.2;4176.2;4350.47998046875;4163.47998046875;27.79;4215.8;1506988800;12942.56
4252.41015625;4215.8;4372.3;4133.1;4287.5498046875;4036.550048828125;27.89;4312.0;1507075200;12875.95
4392.830078125;4312.0;4425.8;4284.9;4400.6298828125;4134.06982421875;32.76;4370.2;1507161600;13604.12
4394.1298828125;4370.2;4505.0;4314.9;4418.08984375;4172.669921875;29.22;4437.5;1507248000;14018.57
4393.64013671875;4437.5;4632.4;4417.5;4457.39013671875;4270.31005859375;28.05;4611.9;1507334400;10394.49
4349.240234375;4611.9;4879.8;4554.5;4455.93017578125;4302.06005859375;36.85;4782.3;1507420800;18328.58
4621.81005859375;4782.3;4940.0;4716.9;4703.39990234375;4525.10009765625;35.05;4777.7;1507507200;27231.01
4550.18017578125;4777.7;4881.4;4715.4;4669.89990234375;4494.0498046875;29.45;4824.9;1507593600;22280.47
4574.4501953125;4824.9;5445.0;4815.1;4715.2001953125;4528.990234375;28.7;5440.0;1507680000;14451.07
4823.009765625;5440.0;5899.9;5374.8;4991.7001953125;4751.25;30.43;5636.8;1507766400;44309.71
5058.06005859375;5636.8;5857.4;5568.0;5248.52978515625;4862.0;33.95;5834.8;1507852800;49113.14
5080.009765625;5834.8;5877.0;5450.1;5214.7998046875;4926.43994140625;33.35;5713.9;1507939200;20636.96
5115.47998046875;5713.9;5810.0;5570.2;5297.1298828125;4979.85986328125;36.13;5764.8;1508025600;25087.35
5245.39990234375;5764.8;5779.0;5512.4;5347.02978515625;5026.4599609375;36.26;5597.0;1508112000;15390.11
5405.89990234375;5597.0;5597.9;5114.1;5517.1201171875;5186.2998046875;33.47;5568.0;1508198400;14022.73
5300.22998046875;5568.0;5744.0;5505.8;5399.89990234375;5051.02001953125;30.01;5694.2;1508284800;33027.16
5389.259765625;5694.2;6088.4;5603.4;5495.64013671875;5159.27978515625;30.13;5983.8;1508371200;20274.44
5687.4599609375;5983.8;6199.9;5873.4;5779.75;5391.60009765625;28.89;6005.1;1508457600;35129.73
5695.75;6005.1;6075.0;5708.5;5812.009765625;5440.14013671875;34.75;5982.7;1508544000;27232.81
5640.2001953125;5982.7;6055.0;5625.0;5768.7099609375;5436.18994140625;35.4;5907.0;1508630400;23288.19
5657.68994140625;5907.0;5907.0;5457.6;5768.60986328125;5442.1201171875;37.34;5510.0;1508716800;31140.71
5542.85009765625;5510.0;5746.9;5367.9;5692.64990234375;5323.990234375;33.78;5724.3;1508803200;26464.2
5677.990234375;5724.3;5966.6;5670.0;5812.81005859375;5448.22021484375;29.08;5889.9;1508889600;22263.91
5777.669921875;5889.9;6020.0;5682.0;5911.31982421875;5538.47021484375;33.41;5759.7;1508976000;21812.08
5875.919921875;5759.7;5864.0;5633.0;6031.18017578125;5650.58984375;39.69;5720.4;1509062400;17669.72
5728.68994140625;5720.4;6345.0;5662.9;5872.31005859375;5518.85986328125;43.41;6152.1;1509148800;13129.12
5772.97021484375;6152.1;6239.0;6009.9;5929.9599609375;5513.89013671875;51.66;6128.2;1509235200;32877.19
5835.8701171875;6128.2;6481.5;6083.5;6006.509765625;5634.4501953125;33.52;6455.1;1509321600;15760.0
6014.02001953125;6455.1;6739.9;6348.2;6197.64013671875;5848.990234375;35.19;6739.6;1509408000;20359.41
6331.0498046875;6739.6;7350.0;6719.9;6455.5;6118.77978515625;41.92;7018.9;1509494400;30692.59
6247.9599609375;7018.9;7448.0;6920.2;6408.8701171875;5999.47021484375;34.4;7132.0;1509580800;49562.74
6629.669921875;7132.0;7530.0;6932.0;6835.68994140625;6364.8701171875;36.9;7369.0;1509667200;30518.68
6920.77001953125;7369.0;7598.0;7272.1;7103.169921875;6587.5;47.58;7370.5;1509753600;25062.0
7309.06982421875;7370.5;7440.0;6914.9;7533.16015625;7014.759765625;46.42;6956.5;1509840000;22711.32
7140.5498046875;6956.5;7220.0;6950.0;7431.1201171875;6928.22021484375;54.57;7104.0;1509926400;28901.32
6838.740234375;7104.0;7899.9;6986.3;7041.080078125;6592.41015625;47.18;7446.3;1510012800;18631.83
7050.419921875;7446.3;7450.0;7013.8;7295.52001953125;6799.43994140625;38.53;7126.2;1510099200;47103.52
7156.60009765625;7126.2;7324.0;6405.1;7437.14013671875;6921.72021484375;44.26;6548.0;1510185600;21443.47
6866.669921875;6548.0;6789.0;6165.4;7105.669921875;6585.33984375;38.13;6302.7;1510272000;37653.0
6754.02978515625;6302.7;6469.6;5449.9;7136.66015625;6559.4599609375;43.89;5819.4;1510358400;32186.46
6452.490234375;5819.4;6682.0;5780.2;6947.7099609375;6239.93994140625;61.96;6479.6;1510444800;82347.54
6413.759765625;6479.6;6689.5;6303.8;6886.97998046875;6098.18017578125;60.09;6590.0;1510531200;62086.22
6506.759765625;6590.0;7319.0;6590.0;6904.93994140625;6215.77001953125;38.18;7267.3;1510617600;24872.54
6863.81005859375;7267.3;8020.0;7094.4;7192.6201171875;6504.89013671875;44.6;7865.2;1510704000;39539.3
6776.1201171875;7865.2;8040.0;7509.5;7105.7900390625;6343.52001953125;41.27;7675.9;1510790400;44234.81
7049.93994140625;7675.9;7867.8;7413.1;7374.10986328125;6600.75;45.73;7773.3;1510876800;35126.18
7051.81982421875;7773.3;8130.0;7650.9;7321.0;6591.43994140625;45.98;8052.7;1510963200;19676.97
7105.18994140625;8052.7;8315.0;7939.0;7269.14990234375;6753.22998046875;53.13;8248.8;1511049600;20836.8
7479.990234375;8248.8;8380.0;7760.0;7642.509765625;7065.18994140625;55.43;8096.9;1511136000;21511.14
7836.1201171875;8096.9;8310.0;8065.6;8044.919921875;7451.83984375;44.77;8230.1;1511222400;32667.22
7880.5498046875;8230.1;8268.0;7975.8;8055.669921875;7526.06005859375;39.02;7977.7;1511308800;15503.86
7752.27001953125;7977.7;8352.1;7872.9;7898.14013671875;7569.5400390625;47.95;8191.7;1511395200;13890.64
7803.7900390625;8191.7;8770.0;8132.2;7943.81005859375;7517.43994140625;41.1;8759.7;1511481600;21589.6
7959.41015625;8759.7;9495.0;8746.9;8095.18994140625;7674.7099609375;48.7;9302.4;1511568000;23614.69
8237.2197265625;9302.4;9771.0;9254.0;8371.849609375;7931.64013671875;47.53;9723.6;1511654400;37956.45
8932.099609375;9723.6;9999.0;9583.0;9019.51953125;8580.3701171875;50.92;9892.0;1511740800;33914.16
9370.7802734375;9892.0;11441.0;9001.1;9458.240234375;8889.0703125;45.25;9771.86;1511827200;25123.19
9569.7001953125;9771.86;10542.0;8822.0;10106.259765625;9035.5400390625;48.76;9907.1;1511913600;90368.41
9625.1904296875;9907.1;10950.0;9371.3;10187.4404296875;8991.7998046875;43.72;10861.0;1512000000;61389.95
9592.009765625;10861.0;11190.0;10627.0;10002.2900390625;8889.48046875;45.96;10881.0;1512086400;42372.6
9355.9404296875;10881.0;11874.0;10249.0;9657.1298828125;8838.9697265625;46.49;11162.0;1512172800;23841.81
9986.23046875;11162.0;11600.0;10746.0;10375.490234375;9283.1396484375;60.8;11599.0;1512259200;48335.68
10182.0498046875;11599.0;11961.0;11415.0;10594.58984375;9408.5703125;59.1;11592.0;1512345600;29421.02
10414.0400390625;11592.0;13599.0;11591.0;10780.080078125;9755.9599609375;50.27;13507.0;1512432000;24786.81
11321.75;13507.0;16649.0;13145.0;11753.7197265625;10485.2998046875;51.59;16609.0;1512518400;47271.66
12043.8798828125;16609.0;17171.0;13726.0;12059.4404296875;10772.16015625;53.73;15851.0;1512604800;76424.73
13035.080078125;15851.0;16300.0;13020.0;13417.1396484375;11472.150390625;77.57;14661.0;1512691200;60384.19
14081.4697265625;14661.0;15741.0;12731.0;14865.08984375;12252.41015625;72.66;14901.0;1512777600;37215.97
14278.6298828125;14901.0;17450.0;14901.0;15091.7099609375;12445.1396484375;64.36;16754.0;1512864000;53266.92
14992.7900390625;16754.0;17579.0;16230.0;15858.8095703125;13079.0595703125;81.83;16969.0;1512950400;39690.3
15336.5400390625;16969.0;17293.0;15652.0;16155.4404296875;13651.5;79.99;16175.0;1513036800;25033.95
15255.509765625;16175.0;16999.0;15870.0;16210.0302734375;13912.1396484375;83.23;16385.0;1513123200;27130.83
15303.66015625;16385.0;18111.0;16349.0;16132.08984375;14232.76953125;69.48;17524.0;1513209600;20294.9
16004.83984375;17524.0;19550.0;17080.0;16680.689453125;14310.1298828125;58.2;19210.0;1513296000;33469.88
16645.0703125;19210.0;19891.0;18623.0;17483.640625;15689.33984375;78.21;18970.0;1513382400;26323.9
16853.16015625;18970.0;19175.0;18011.0;17620.630859375;16114.6103515625;93.95;18933.0;1513468800;24056.38
17912.669921875;18933.0;18987.0;16450.0;18501.849609375;17118.4609375;87.22;17345.0;1513555200;24049.52
18023.41015625;17345.0;17709.0;15516.0;18768.939453125;17265.630859375;84.91;16433.0;1513641600;29756.38
17799.9609375;16433.0;17333.0;14815.0;18564.3203125;17109.859375;83.02;15650.0;1513728000;38958.21
17259.0;15650.0;15842.43;10707.0;18250.25;16467.98046875;79.95;13171.0;1513814400;30311.6
16183.3603515625;13171.0;14999.0;12530.0;17363.91015625;15094.58984375;84.91;14036.0;1513900800;80051.06
15386.1201171875;14036.0;14050.0;11619.0;16406.349609375;14121.8203125;66.23;13502.0;1513987200;29267.47
15584.599609375;13502.0;14278.0;12676.0;16066.58984375;14469.51953125;85.6;13634.0;1514073600;33918.13
14586.3798828125;13634.0;16060.0;13549.0;14922.990234375;13537.240234375;93.56;15680.0;1514160000;21302.85
14775.349609375;15680.0;16494.0;14459.0;15388.5400390625;13591.8203125;113.23;15375.0;1514246400;37179.15
15156.4599609375;15375.0;15468.0;13217.0;16043.8603515625;13919.900390625;117.29;14324.0;1514332800;26450.36
14512.1396484375;14324.0;15131.0;13836.0;15612.98046875;13186.240234375;89.91;14308.0;1514419200;33640.8
14234.259765625;14308.0;14417.0;11656.0;15062.599609375;12925.349609375;86.87;12379.0;1514505600;21467.66
13535.41015625;12379.0;14210.0;12170.0;14430.6201171875;12110.6201171875;72.84;13766.0;1514592000;33694.73
14144.830078125;13766.0;13893.0;12777.0;14921.98046875;12959.419921875;67.48;13377.0;1514678400;22180.67
14035.669921875;13377.0;15500.0;12800.0;14562.83984375;12848.9404296875;86.14;14713.0;1514764800;29390.53
14550.4599609375;14713.0;15428.83;14500.0;15098.330078125;13344.25;103.4;15151.0;1514851200;55269.22
13991.759765625;15151.0;15422.16;14061.0;14620.419921875;13008.6103515625;77.52;15159.0;1514937600;38162.56
14252.490234375;15159.0;17105.0;14725.0;14649.900390625;13354.23046875;68.09;16911.0;1515024000;45995.53
14699.3603515625;16911.0;17252.0;16251.0;15143.400390625;13560.3798828125;63.28;17163.0;1515110400;53888.93
14847.5302734375;17163.0;17178.0;15712.0;15633.01953125;13556.1201171875;89.87;16215.36;1515196800;29351.17
14691.5595703125;16215.36;16329.0;13755.0;15145.3603515625;13673.849609375;86.33;14907.0;1515283200;30596.3
14897.599609375;14907.0;15355.0;14122.0;15578.1298828125;13848.0703125;77.45;14425.0;1515369600;64298.0
15284.8701171875;14425.0;14900.0;13300.0;15752.669921875;14229.490234375;78.01;14898.0;1515456000;43248.57
15479.1796875;14898.0;14999.0;12639.0;15871.2197265625;14328.7197265625;73.11;13253.0;1515542400;56613.72
15579.16015625;13253.0;14100.0;12751.0;16050.509765625;14520.650390625;77.2;13794.0;1515628800;71324.73
14519.41015625;13794.0;14580.0;13750.0;15186.6298828125;13662.3203125;71.04;14190.0;1515715200;36984.91
14011.6201171875;14190.0;14393.0;12874.34;14789.58984375;13182.099609375;82.97;13558.0;1515801600;28865.09
13926.8896484375;13558.0;14356.0;13300.0;14698.259765625;13132.7998046875;98.96;13600.0;1515888000;35337.45
13395.6103515625;13600.0;13617.0;9940.0;14249.9599609375;12721.759765625;107.34;11063.0;1515974400;33324.47
12995.6298828125;11063.0;11497.0;9231.1;13929.759765625;12394.259765625;91.7;11108.0;1516060800;130285.83
11824.7001953125;11108.0;11904.0;10515.0;12844.8203125;10939.6298828125;68.46;11030.0;1516147200;131259.34
11702.2099609375;11030.0;11900.0;10647.0;12613.41015625;10749.0302734375;63.83;11477.0;1516233600;84815.56
12218.0;11477.0;13017.0;11407.0;12955.16015625;11278.2197265625;66.68;12732.0;1516320000;47963.46
12637.16015625;12732.0;12732.0;11015.0;13244.0595703125;11808.23046875;88.41;11514.0;1516406400;46074.36
12068.66015625;11514.0;11900.0;10009.0;12805.76953125;11157.8095703125;100.25;10779.0;1516492800;53252.15
11089.4404296875;10779.0;11427.0;9900.0;12077.990234375;9994.740234375;99.44;10811.0;1516579200;65769.4
11268.1904296875;10811.0;11557.89;10430.0;12127.990234375;10340.5400390625;79.93;11396.0;1516665600;63206.9
10606.330078125;11396.0;11734.0;10845.0;11752.9296875;9110.98046875;75.14;11147.0;1516752000;43451.17
11216.3095703125;11147.0;11684.0;10276.0;12039.33984375;10215.099609375;83.69;11069.0;1516838400;34175.33
10999.490234375;11069.0;11689.0;10800.0;11592.6201171875;10181.5703125;86.82;11458.0;1516924800;56034.32
10747.08984375;11458.0;12190.0;11390.0;11438.0703125;9810.9599609375;95.09;11829.0;1517011200;34202.68
11026.509765625;11829.0;11975.0;11070.0;11624.16015625;10196.5703125;112.21;11217.82;1517097600;29235.42
10925.7802734375;11217.82;11250.0;9860.4;11582.9697265625;10247.76953125;102.45;10170.0;1517184000;25403.56
10678.1298828125;10170.0;10414.0;9760.0;11384.8603515625;10110.0400390625;90.41;10271.98;1517270400;60668.15
10573.919921875;10271.98;10336.0;8941.0;11134.8896484375;9999.4296875;77.36;9181.1;1517356800;42970.31
10205.2197265625;9181.1;9213.0;7960.0;10714.580078125;9817.1796875;91.65;8890.9;1517443200;77923.49
9764.33984375;8890.9;9499.0;8180.0;10263.48046875;9289.5595703125;65.95;9225.0;1517529600;122295.12
9480.8701171875;9225.0;9410.0;7809.0;9976.7099609375;8952.2099609375;68.97;8185.2;1517616000;51633.01
8571.33984375;8185.2;8380.0;6651.0;9291.1103515625;7986.18017578125;91.06;6947.2;1517702400;73358.09
7924.64013671875;6947.2;7880.0;6000.0;8882.5400390625;7452.25;91.07;7678.8;1517788800;129713.79
7784.68017578125;7678.8;8488.9;7175.1;8674.2197265625;6815.08984375;59.12;7586.9;1517875200;191261.95
8076.39990234375;7586.9;8648.9;7565.0;8907.0;7202.8798828125;58.6;8239.7;1517961600;105883.86
8396.509765625;8239.7;8750.0;7724.9;9087.25;7543.14013671875;69.27;8678.1;1518048000;76191.69
8244.490234375;8678.1;9074.6;8151.3;8825.740234375;7471.97021484375;88.15;8563.0;1518134400;62039.53
8584.9296875;8563.0;8570.0;7851.0;9234.740234375;7831.6298828125;93.08;8070.5;1518220800;67444.63
8795.4404296875;8070.5;9000.0;8069.58;9325.3203125;8058.7099609375;91.91;8902.9;1518307200;51989.7
9189.6796875;8902.9;8952.9;8313.52;9734.0595703125;8498.5703125;105.77;8511.0;1518393600;50745.71
9184.5595703125;8511.0;9489.0;8511.6;9725.7001953125;8635.7802734375;90.88;9455.4;1518480000;39110.35
8587.6904296875;9455.4;10176.0;9338.0;8980.66015625;7882.8798828125;85.79;9996.0;1518566400;49578.43
9494.0595703125;9996.0;10271.0;9670.0;9825.1201171875;8896.2001953125;90.09;10162.0;1518652800;66764.46
9150.7099609375;10162.0;11084.0;10049.0;9495.2998046875;8618.740234375;96.71;11062.0;1518739200;43335.15
9323.1298828125;11062.0;11250.0;10122.0;9534.25;8665.0;103.93;10400.0;1518825600;52340.58
9617.0;10400.0;11250.0;10308.0;9933.2802734375;9018.5;122.95;11172.0;1518912000;69450.27
10279.990234375;11172.0;11788.0;11100.0;10585.75;9626.5498046875;124.65;11211.0;1518998400;50106.92
10952.4404296875;11211.0;11239.0;10200.0;11313.2001953125;10341.8095703125;110.22;10451.0;1519084800;60463.93
10994.3798828125;10451.0;10915.0;9740.0;11449.8203125;10460.1796875;108.77;9826.5;1519171200;75544.56
10953.3896484375;9826.5;10395.0;9583.1;11562.3701171875;10572.330078125;93.83;10144.0;1519257600;70614.44
10733.4404296875;10144.0;10500.0;9350.3;11254.3896484375;10282.3798828125;101.35;9666.3;1519344000;58205.62
10335.240234375;9666.3;9840.0;9280.4;10865.2802734375;9908.16015625;106.78;9578.0;1519430400;55041.8
10103.3798828125;9578.0;10439.0;9359.9;10529.7197265625;9635.9599609375;121.39;10320.0;1519516800;30452.99
9767.9404296875;10320.0;10888.0;10125.0;10016.3701171875;9112.650390625;128.99;10576.0;1519603200;45305.41
10050.2001953125;10576.0;11065.0;10265.0;10490.6796875;9594.23046875;101.65;10315.0;1519689600;39266.87
10158.9404296875;10315.0;11095.0;10210.0;10615.3798828125;9722.41015625;91.96;10923.0;1519776000;43015.19
10623.83984375;10923.0;11189.0;10762.0;11250.3701171875;10330.9697265625;102.35;11024.0;1519862400;33265.5
11100.2001953125;11024.0;11530.0;11025.0;11697.98046875;10823.51953125;85.72;11454.96;1519948800;28507.94
11330.3896484375;11454.96;11549.0;11050.0;11750.0498046875;11027.5302734375;108.18;11500.0;1520035200;30272.25
11561.58984375;11500.0;11700.0;11356.0;11726.580078125;11156.7900390625;120.75;11402.0;1520121600;27830.1
11525.349609375;11402.0;11411.0;10567.0;11721.6201171875;11225.0595703125;142.51;10720.0;1520208000;27312.89
11357.7802734375;10720.0;10899.0;9400.0;11586.41015625;11046.7900390625;104.12;9910.6;1520294400;43518.95
11069.2197265625;9910.6;10112.0;9025.0;11465.4296875;10736.2099609375;96.47;9300.0;1520380800;74235.21
10668.990234375;9300.0;9428.0;8342.0;11119.33984375;10367.1396484375;87.33;9216.2;1520467200;66904.25
10620.150390625;9216.2;9506.4;8670.9;11027.91015625;10232.5703125;92.94;8769.9;1520553600;96622.37
10304.8203125;8769.9;9729.0;8428.0;10744.580078125;9925.5595703125;86.42;9527.7;1520640000;51491.28
10009.73046875;9527.7;9898.3;8770.0;10472.259765625;9593.7001953125;113.17;9130.2;1520726400;69398.46
9717.919921875;9130.2;9482.4;8822.0;10267.900390625;9296.0400390625;116.71;9135.2;1520812800;66568.95
9535.1904296875;9135.2;9439.6;7916.0;10083.490234375;9127.330078125;93.22;8181.1;1520899200;60898.78
9252.349609375;8181.1;8418.0;7665.1;9945.5302734375;8847.3603515625;86.78;8250.0;1520985600;76878.45
8968.76953125;8250.0;8604.5;7902.0;9573.9404296875;8492.9599609375;80.46;8251.0;1521072000;81846.53
8776.0703125;8251.0;8367.0;7728.1;9366.009765625;8301.8095703125;77.63;7846.2;1521158400;55777.66
8814.9296875;7846.2;8300.0;7240.0;9323.3798828125;8382.76953125;83.24;8200.2;1521244800;48020.07
8837.1796875;8200.2;8717.0;8085.7;9272.740234375;8323.2998046875;100.08;8600.2;1521331200;87487.96
9082.9404296875;8600.2;9040.0;8305.1;9502.1904296875;8623.919921875;96.12;8899.7;1521417600;72255.07
8953.1396484375;8899.7;9177.5;8752.0;9327.98046875;8420.0498046875;83.73;8888.2;1521504000;53806.44
8524.2197265625;8888.2;9095.92;8450.0;8933.8798828125;8132.22021484375;87.21;8701.6;1521590400;42505.71
8480.3095703125;8701.6;8917.6;8271.1;8862.4404296875;8066.22021484375;84.18;8916.37;1521676800;53359.59
8758.16015625;8916.37;9050.3;8463.0;9084.9404296875;8307.6103515625;91.72;8524.1;1521763200;44305.49
9098.669921875;8524.1;8674.4;8364.8;9340.759765625;8692.3896484375;95.71;8445.0;1521849600;42645.86
8976.8203125;8445.0;8499.1;7835.9;9246.0595703125;8616.7197265625;102.72;8139.2;1521936000;30471.02
8576.7802734375;8139.2;8210.0;7716.6;8844.8095703125;8198.73046875;119.46;7784.6;1522022400;55257.34
8565.9599609375;7784.6;8120.2;7702.1;8821.740234375;8198.169921875;82.44;7936.1;1522108800;49911.05
8694.01953125;7936.1;7973.0;6883.0;8969.3203125;8432.0;79.73;7094.0;1522195200;34530.59
8425.8203125;7094.0;7269.0;6533.0;8792.259765625;8189.3798828125;83.33;6840.4;1522281600;75979.85
7988.77978515625;6840.4;7222.0;6780.06;8387.6201171875;7689.68994140625;70.8;6925.4;1522368000;107146.27
7560.31982421875;6925.4;7035.1;6425.1;7948.81982421875;7316.990234375;70.72;6812.9;1522454400;67542.2
7197.6201171875;6812.9;7129.8;6769.4;7577.06005859375;6937.81005859375;89.84;7053.4;1522540800;54554.32
7158.1201171875;7053.4;7509.7;7019.9;7555.14013671875;6960.5498046875;98.99;7405.6;1522627200;44737.52
6943.89990234375;7405.6;7422.0;6670.0;7279.85986328125;6681.7001953125;80.77;6785.9;1522713600;48600.27
7021.41015625;6785.9;6938.0;6564.9;7399.25;6766.1201171875;68.54;6768.6;1522800000;52963.27
7385.83984375;6768.6;6864.0;6500.2;7717.31005859375;7164.14990234375;70.03;6611.0;1522886400;45399.15
7439.85986328125;6611.0;7080.0;6599.9;7738.2001953125;7209.08984375;70.99;6892.6;1522972800;41713.45
7169.9501953125;6892.6;7127.0;6883.0;7494.85986328125;6931.43994140625;74.41;7023.9;1523059200;39624.96
7249.27001953125;7023.9;7189.0;6611.0;7476.77978515625;7020.93994140625;85.13;6770.0;1523145600;29068.36
7274.0400390625;6770.0;6897.4;6650.0;7519.740234375;7061.6298828125;97.57;6837.1;1523232000;74708.96
7269.759765625;6837.1;7017.4;6794.0;7490.06982421875;7050.10986328125;74.18;6943.1;1523318400;25719.72
7097.009765625;6943.1;8087.0;6753.0;7305.06005859375;6899.4501953125;68.73;7912.0;1523404800;28376.77
7266.39990234375;7912.0;8240.0;7739.1;7481.509765625;6966.93994140625;73.34;7886.9;1523491200;92459.52
7440.75;7886.9;8185.0;7820.5;7684.0498046875;7187.14013671875;68.65;8005.0;1523577600;59543.01
7650.919921875;8005.0;8450.0;7997.2;7831.8798828125;7375.7998046875;69.21;8357.5;1523664000;26308.69
7873.31005859375;8357.5;8415.5;7900.3;8057.43017578125;7574.39013671875;93.07;8056.2;1523750400;31430.91
8031.8798828125;8056.2;8185.0;7823.0;8225.51953125;7725.5498046875;93.46;7888.9;1523836800;36752.27
8229.669921875;7888.9;8237.2;7870.5;8441.5;7937.990234375;78.28;8171.1;1523923200;27687.12
8549.5498046875;8171.1;8297.4;8033.5;8763.1796875;8210.6904296875;72.76;8273.0;1524009600;29073.81
8505.33984375;8273.0;8937.5;8219.0;8669.75;8152.43994140625;76.73;8865.4;1524096000;28842.35
8435.58984375;8865.4;9063.8;8616.0;8606.26953125;8043.06005859375;72.07;8912.5;1524182400;50425.52
8574.8203125;8912.5;9048.2;8751.09;8743.490234375;8191.759765625;78.96;8791.4;1524268800;39028.74
8676.259765625;8791.4;9011.0;8769.0;8840.3203125;8437.580078125;88.18;8940.0;1524355200;30556.19
8645.73046875;8940.0;9745.0;8929.9;8769.0498046875;8350.5302734375;99.42;9646.8;1524441600;23143.51
8776.900390625;9646.8;9767.4;8765.1;8902.5400390625;8415.5;73.31;8867.5;1524528000;59439.56
8659.080078125;8867.5;9308.0;8652.2;8910.1298828125;8347.419921875;70.22;9276.7;1524614400;74068.77
8792.6396484375;9276.7;9381.1;8888.6;8981.6796875;8432.9404296875;76.0;8920.1;1524700800;42931.55
9056.490234375;8920.1;9500.0;8750.0;9305.7197265625;8716.919921875;79.91;9345.7;1524787200;29727.74
9141.580078125;9345.7;9565.1;9180.0;9350.6796875;8796.6298828125;78.83;9400.0;1524873600;43106.98
9359.2197265625;9400.0;9450.0;9100.0;9584.6201171875;9029.849609375;90.56;9240.6;1524960000;27121.98
