start;open;high;low;close;volume;annual-hash-rate-growth;block-height;block-interval;block-size;blockchain-size;blocks-daily;chain-value-density;daily-transactions;difficulty;fee-percentage;hash-rate-growth-14d;hash-rate;market-cap;quarterly-hash-rate-growth;metcalfe-utxo;metcalfe-tx;utxo-growth;utxo-set-size;utxo-value;velocity-daily
1464048000;443.57;447.85;442.42;445.01;5015.600437;339.57199999999995;413152;479;657183;70373650463;180;103119.67;229136;194254820283;0.00258682;3.3121099999999997;1473299.819807936;6920726112.0;30.6046;1.49;3.62;66875;39163985;176.72;0.139417
1464134400;445.46;450.51;445.32;449.09;6379.134242590002;337.286;413299;585;829058;70495522007;147;103721.28;241308;199312067531;0.00233748;3.61741;1486856.1246976738;6973157562.5;34.3832;1.5;3.45;75859;39239844;177.7;0.159592
1464220800;449.18;454.8;446.27;453.95;5440.967101099994;335.767;413437;621;878183;70616711201;138;104251.24;249662;199312067531;0.00180922;4.59133;1471119.8262339646;7020835775.5;32.1252;1.51;3.34;58774;39298618;178.65;0.21386100000000002
1464307200;453.95;482.31;453.74;472.27;38563.337216939966;354.055;413572;642;835272;70729472926;135;106039.69;221879;199312067531;0.00154198;6.7796;1496660.612544663;7152682626.0;35.1236;1.54;3.87;36498;39335116;181.83;0.235069
1464393600;472.27;543.0;471.17;527.86;44044.39545301997;343.916;413711;615;948274;70861282967;139;110916.84;215890;199312067531;0.0017228999999999999;5.838419999999999;1487857.699022368;7495602870.25;34.7526;1.61;4.17;-64641;39270475;190.89;0.264861
1464480000;527.0;570.0;512.63;532.17;40079.83134759994;331.343;413844;653;838273;70972773326;133;119704.29;188012;199312067531;0.00141685;4.77191;1481598.290677296;8102173950.0;33.3444;1.74;5.24;-2781;39267694;206.35;0.22956
1464566400;529.97;548.5;522.0;532.89;16872.96956788003;318.735;413991;579;702781;71076082085;147;122766.63;187133;199312067531;0.00172964;3.09593;1435836.344394991;8321543976.0;28.4207;1.79;5.41;58419;39326113;211.62;0.186105
1464652800;532.89;546.5;519.47;530.69;21000.56365507001;310.866;414135;587;880921;71202934730;144;123194.32;206139;199312067531;0.00267802;1.5379200000000002;1391346.150701297;8365437438.75;23.7987;1.8;4.89;-13102;39313011;212.79;0.134382
1464739200;530.69;546.12;523.97;536.8;13782.967380760017;301.579;414262;673;879243;71314598640;127;122287.55;219108;199312067531;0.00206676;-0.0939507;1363037.9889372822;8316886560.5;16.5829;1.78;4.55;41485;39354496;211.35;0.16478199999999998
1464825600;536.8;544.0;532.4;539.0;7309.515505030004;303.476;414405;603;826896;71432844701;143;122915.09;230070;199312067531;0.00238401;-1.5658100000000001;1370115.0293782859;8373427151.25;19.5628;1.79;4.35;66014;39420510;212.42;0.14893800000000001
1464912000;538.9;579.93;535.77;570.93;27961.891304649984;302.474;414543;621;837273;71548388308;138;123983.95;234198;199312067531;0.00251324;0.634253;1374361.2536428885;8459903342.25;18.7068;1.81;4.31;66891;39487401;214.24;0.150566
1464998400;570.82;593.89;561.85;572.92;18502.61710158;311.846;414685;605;820368;71664880509;142;130000.74;229280;199312067531;0.00283552;1.252;1378607.4779074902;8884894755.0;19.2705;1.89;4.63;54843;39542244;224.67;0.12086400000000001
1465084800;572.92;586.47;565.28;574.51;12840.909671100006;290.731;414804;727;829686;71763613166;119;131028.86;195712;199312067531;0.0031133000000000003;0.100887;1358791.7646726805;8967499410.0;16.4548;1.91;5.54;88950;39631194;226.25;0.09509119999999999
1465171200;574.51;588.6;573.96;585.27;14849.192018360018;299.703;414974;509;609952;71867305040;170;131636.82;189699;199312067531;0.00240186;-1.98333;1391346.150701297;9022124664.0;19.7357;1.91;5.77;55515;39686709;227.34;0.11758900000000001
1465257600;585.27;592.08;565.3;577.38;15764.565423570028;300.553;415144;508;713841;71988658018;170;132969.05;222666;199312067531;0.00266759;-3.0647599999999997;1428146.760994515;9128821546.0;21.9003;1.93;4.91;54557;39741266;229.73;0.12596400000000002
1465344000;577.38;585.15;571.12;583.23;10626.46739961;305.33;415284;619;816456;72102961828;140;131519.46;237463;199312067531;0.00243846;-2.71103;1446547.0661411243;9043638813.0;22.7657;1.91;4.53;103134;39844400;226.96;0.141085
1465430400;583.89;584.05;570.12;575.52;8193.307485429994;294.703;415428;577;801776;72218417500;144;131879.75;231007;196061423940;0.00259028;-1.8000900000000002;1444638.3294878255;9082934487.0;20.7947;1.92;4.69;35462;39879862;227.77;0.125316
1465516800;575.86;582.43;572.65;580.09;9079.575211269992;306.355;415593;519;712118;72335917031;165;130899.97;230733;196061423940;0.0025096;-1.17697;1479045.43201961;9030122158.5;23.0927;1.9;4.67;100561;39980423;225.87;0.132469
1465603200;580.09;615.0;579.36;614.73;17852.033585500016;304.716;415737;597;821642;72454233428;144;131467.93;227383;196061423940;0.00231124;-0.625436;1478552.1034545118;9084136897.5;23.7469;1.91;4.77;66127;40046550;226.82;0.145369
1465689600;614.94;685.0;606.0;672.52;66767.24722181994;325.545;415893;552;694655;72562599615;156;137755.35;213884;196061423940;0.00238768;3.08604;1527321.0459146474;9532819809.75;29.6599;2.0;5.34;73656;40120206;237.6;0.124325
1465776000;671.52;719.0;659.57;705.87;60099.39554579997;312.987;416039;594;838347;72684998237;146;150395.89;214388;196061423940;0.00184486;3.77094;1489980.938379366;10425114447.5;24.2355;2.18;5.83;69449;40189655;259.38;0.185402
1465862400;705.87;705.88;656.8;684.51;25427.44783133001;310.981;416200;527;921476;72833355928;161;156864.86;252356;196061423940;0.00238205;5.90648;1473525.6870898553;10895723450.0;22.0619;2.28;5.11;-27784;40161871;271.3;0.170415
1465948800;684.51;699.4;669.22;696.99;18190.79798534996;317.91900000000004;416332;655;948041;72958497330;132;154326.6;243950;196061423940;0.00296285;7.0517;1459155.2897045426;10737835808.0;22.7012;2.24;5.22;53526;40215397;267.03;0.148514
1466035200;698.0;779.0;698.0;769.5;68173.06909817003;322.754;416484;567;923577;73098881038;152;158001.52;261221;196061423940;0.0035773000000000003;7.311710000000001;1470293.8797022868;11014685067.0;25.2974;2.3;4.97;6124;40221521;273.85;0.150411
1466121600;769.5;780.0;702.61;747.95;38260.447575509985;305.361;416633;564;957635;73241568579;149;169772.94;268159;196061423940;0.00292671;5.35925;1448016.6997067975;11858402892.0;25.5575;2.47;5.2;59319;40280840;294.38;0.179607
1466208000;747.81;789.78;721.0;757.6;33641.95401300996;302.928;416782;576;920253;73378686308;149;167809.9;250084;196061423940;0.00289949;5.5397099999999995;1454978.3184553885;11743230856.5;26.3993;2.44;5.55;30459;40311299;291.3;0.171452
1466294400;757.63;775.0;740.0;767.82;12094.122320790008;311.039;416940;549;870589;73516239368;158;169489.77;237651;196061423940;0.00300089;7.28377;1457762.9659548241;11883020760.0;24.2709;2.47;5.93;36629;40347928;294.55;0.151834
1466380800;767.48;767.77;724.29;743.84;19974.96106316;333.56300000000005;417117;489;711992;73642261902;177;169818.97;213599;196061423940;0.00314946;7.8757399999999995;1500925.0021960845;11926511106.0;28.79;2.48;6.68;10551;40358479;295.54;0.12483699999999999
1466467200;743.84;743.84;638.98;668.82;40239.35126551999;330.81699999999995;417281;527;796829;73772941777;164;161868.07;251038;196061423940;0.00289931;5.38847;1505101.9734452388;11388286555.0;29.9507;2.36;5.36;101211;40459690;281.48;0.169811
1466553600;669.0;688.32;589.7;606.0;33368.41484826001;332.04699999999997;417430;576;910838;73908656669;149;147949.66;251702;209453158595;0.00268745;6.663760000000001;1542941.5206669844;10428200315.0;32.7473;2.16;4.89;54562;40514252;257.42;0.18453699999999998
1466640000;605.87;639.0;557.0;625.8;56364.55490706997;327.36;417559;655;953400;74031645209;129;136663.39;237562;209453158595;0.00284572;5.43719;1523186.0986414112;9648719625.0;29.4736;1.99;4.82;25403;40539655;238.0;0.178233
1466726400;625.8;679.99;625.8;666.05;44495.05998740002;329.28;417699;611;912772;74159433292;140;138413.13;234349;209453158595;0.00243374;3.03736;1523969.3197041182;9789122829.75;28.2588;2.02;4.96;55566;40595221;241.16;0.190357
1466812800;665.99;698.0;641.0;664.87;25069.03102995001;321.955;417828;672;942541;74281021030;129;147044.36;237689;209453158595;0.00265172;2.01811;1508390.868927699;10416608262.0;24.8484;2.14;5.19;69110;40664331;256.17;0.178068
1466899200;664.89;668.01;614.34;627.42;17529.588050770017;329.945;417990;532;789868;74408979623;162;145993.08;209562;209453158595;0.00288372;0.133926;1529366.5199211969;10359951030.0;27.2032;2.13;5.92;12474;40676805;254.71;0.135474
1466985600;627.75;662.33;617.49;662.33;26195.416807799968;315.05400000000003;418136;589;752373;74518826037;146;139964.98;179355;209453158595;0.00302674;0.678417;1500089.2242676856;9946847628.0;21.0985;2.04;6.72;29908;40706713;244.37;0.11329700000000001
1467072000;662.28;664.26;634.1;646.61;14800.15075170002;318.013;418283;588;783963;74634068557;147;143394.05;218894;209453158595;0.00281969;1.14514;1490399.562073157;10206300264.25;19.2976;2.1;5.56;38114;40744827;250.49;0.14105
1467158400;646.19;646.19;621.95;640.0;15274.001675870022;315.88599999999997;418431;581;766831;74747559537;148;142147.76;213094;209453158595;0.00319066;2.03932;1488912.137360509;10132978551.75;19.4032;2.08;5.68;66498;40811325;248.31;0.116424
1467244800;640.3;677.47;635.6;674.73;25480.651801849966;332.23199999999997;418577;584;760830;74858640787;146;141313.85;225270;209453158595;0.00305793;2.9861;1514198.3574755224;10088503705.75;24.1217;2.07;5.32;29745;40841070;247.04;0.128352
1467331200;674.73;690.62;668.52;674.82;18753.24044366;335.995;418727;578;802322;74978989072;150;147365.72;227855;209453158595;0.0030488000000000004;5.59772;1529072.6046020011;10537464520.0;24.3523;2.15;5.49;34334;40875404;257.77;0.129992
1467417600;675.04;706.0;673.49;705.8;19018.067978150008;344.31300000000005;418882;553;747516;75094853990;155;149056.01;209995;209453158595;0.00286348;7.75045;1567745.6471308456;10674800288.5;29.0843;2.18;6.08;-19292;40856112;261.27;0.128916
1467504000;706.4;706.98;644.4;659.29;16874.43958057002;329.339;419031;580;683919;75196757870;149;152000.97;193420;209453158595;0.00244783;6.21817;1548409.1258664238;10900478199.0;27.226;2.23;6.78;32307;40888419;266.59;0.134284
1467590400;659.33;684.44;644.48;681.35;11714.11622597002;332.218;419185;551;619848;75292214458;154;145858.44;181078;209453158595;0.00262217;3.95646;1560308.5235676062;10473256213.75;28.5315;2.14;6.99;72551;40960970;255.68;0.11307400000000001
1467676800;681.35;682.68;659.25;667.8;7033.473500969998;318.368;419336;572;745041;75404715616;151;147885.54;213919;213398925331;0.00211808;4.34438;1570489.353043865;10634677062.0;29.4618;2.16;5.93;66779;41027749;259.22;0.16576300000000002
1467763200;667.77;682.9;667.01;677.04;8936.737467500003;322.606;419481;595;781905;75518091772;145;146561.29;214758;213398925331;0.00275046;1.7595299999999998;1570090.0851358662;10555294778.25;28.0291;2.15;5.86;25983;41053732;257.09;0.128494
1467849600;677.36;682.0;610.11;640.52;27438.598232609962;311.165;419621;611;811764;75631738774;140;145871.68;220945;213398925331;0.00271209;2.75097;1565088.439426823;10521439125.75;25.6776;2.14;5.66;40041;41093773;256.01;0.13378099999999998
1467936000;640.33;666.66;633.91;664.81;19636.13833929;315.129;419758;617;810661;75742799296;137;139390.5;209919;213398925331;0.00197641;1.68123;1549590.7585313837;10068728343.5;25.5079;2.04;5.72;15793;41109566;244.94;0.177988
1468022400;664.43;664.43;622.56;648.12;20970.10262466;314.962;419903;594;781022;75856047472;145;142810.56;210367;213398925331;0.00252727;2.01464;1538779.51763485;10331196578.75;21.9407;2.09;5.86;46084;41155650;251.0;0.143229
1468108800;648.12;651.47;636.78;649.72;5047.422121160007;315.689;420052;573;654658;75953591492;149;140998.07;182557;213398925331;0.00249068;0.8884780000000001;1542954.606795277;10213193979.5;18.8131;2.07;6.75;60798;41216448;247.77;0.11887400000000001
1468195200;649.08;662.6;643.41;647.95;7027.045079760027;318.627;420208;550;579454;76043986362;156;140871.8;162660;213398925331;0.00256126;3.34723;1550300.6905093412;10216191204.0;20.8118;2.06;7.65;29641;41246089;247.68;0.0956786
1468281600;648.19;679.9;645.87;667.31;17506.296620549983;326.664;420351;606;805996;76159243833;143;141169.12;220224;213398925331;0.00258969;3.20569;1538177.1269471957;10253270472.75;20.6468;2.07;5.53;53855;41299944;248.29;0.141578
1468368000;667.07;669.87;652.52;653.71;6791.399031750011;319.745;420494;602;770339;76269402272;143;143766.96;218158;213398925331;0.00219474;3.1052299999999997;1535146.2360566594;10457058224.0;19.6308;2.11;5.7;51022;41350966;252.86;0.147169
1468454400;653.61;667.5;649.95;660.85;10833.513433860016;316.311;420623;672;822046;76375446196;129;142342.4;217511;213398925331;0.00234091;0.282524;1518476.3361587094;10367836285.63;14.4609;2.09;5.67;49992;41400958;250.42;0.146052
1468540800;660.85;669.95;658.18;665.63;4871.0936389;315.757;420764;612;809265;76489552512;141;142740.07;223608;213398925331;0.00278429;-0.296551;1524538.1179397819;10412334685.0;14.422;2.09;5.52;30863;41431821;251.33;0.13480799999999998
1468627200;665.51;669.65;659.13;665.34;2350.6291802000032;312.421;420899;629;782482;76595187530;135;143305.04;211326;213398925331;0.00162746;-3.72267;1509383.6634871003;10467983498.0;14.7353;2.1;5.9;61303;41493124;252.31;0.20898699999999998
1468713600;665.34;689.96;663.64;683.21;12065.87597860002;315.322;421056;545;695142;76704324832;157;143461.58;182268;213398925331;0.00259143;-1.7373900000000002;1521507.2270492457;10494350400.0;16.0542;2.11;6.94;-29126;41463998;253.12;0.126375
1468800000;683.17;686.74;666.99;674.48;7612.92212442002;305.599;421205;572;705793;76809487915;149;145907.77;170550;213398925331;0.00231799;-3.16664;1510899.1089323685;10687924121.88;16.2433;2.15;7.6;-24153;41439845;257.89;0.128133
1468886400;674.33;678.59;666.74;675.29;4478.089613;304.509;421353;586;809202;76929249781;148;144799.39;222617;213492501108;0.00261756;-3.3056400000000004;1518574.685903225;10623272635.13;15.5037;2.13;5.66;18704;41458549;256.23;0.14211400000000002
1468972800;675.3;676.0;661.54;665.65;5361.968527810011;305.13;421481;676;874870;77041233180;128;144133.58;221852;213492501108;0.00245047;-4.72342;1495928.0634627026;10589817624.75;12.494000000000002;2.12;5.66;62052;41520601;255.07;0.161433
1469059200;665.65;668.0;658.37;665.01;4007.9760984000063;313.37;421631;568;791752;77159996024;150;142735.12;225540;213492501108;0.00262284;-2.37918;1527852.0966084513;10503235778.88;16.3379;2.11;5.52;-5801;41514800;253.02;0.154226
1469145600;665.01;668.0;639.98;648.57;10683.114991;307.71299999999997;421764;643;818021;77268792832;133;141979.83;222328;213492501108;0.002758;-2.1795299999999997;1515816.9149113097;10462389367.5;14.9771;2.09;5.58;66414;41581214;251.61;0.142001
1469232000;648.11;657.13;644.97;655.49;5459.412585200011;296.774;421893;658;864614;77380327985;129;139782.59;220589;213492501108;0.00274998;-2.0775900000000003;1506809.9660035016;10315344328.5;13.6377;2.06;5.55;38255;41619469;247.85;0.153451
1469318400;655.49;664.1;650.53;661.82;8111.817172830001;283.265;422024;661;823729;77488236488;131;139786.01;196879;213492501108;0.00319717;-4.89056;1467495.437240932;10329981946.0;13.4966;2.06;6.28;33316;41652785;247.98;0.116424
1469404800;661.97;664.41;650.0;654.17;6373.886151000005;275.03;422148;679;794320;77586732209;124;140554.05;184528;213492501108;0.00277496;-7.779719999999999;1429691.7022465244;10399941751.5;11.3376;2.07;6.78;49304;41702089;249.37;0.11748
1469491200;654.81;657.61;640.58;649.66;9267.019940190012;269.498;422279;653;904762;77705256060;131;139321.57;238469;213492501108;0.00361942;-8.72847;1403917.832746852;10324495510.75;9.222560000000001;2.06;5.1;72026;41774115;247.14;0.12080199999999999
1469577600;649.66;662.78;646.6;655.51;6184.231401390002;265.638;422408;667;928327;77825010255;129;138655.78;237160;213492501108;0.00307643;-8.44951;1405433.9427174209;10290992215.0;13.3694;2.05;5.12;58924;41833039;245.99;0.14590699999999998
1469664000;655.51;659.67;652.72;655.93;4565.118491610001;256.087;422536;652;914784;77942102657;128;139043.26;230247;213492501108;0.00296493;-9.64103;1372079.523364904;10335277513.0;12.5233;2.05;5.3;9192;41842231;247.02;0.156824
1469750400;655.93;660.49;654.6;658.34;5589.812072569994;258.574;422672;637;875056;78061110317;136;139039.17;239942;213492501108;0.00290694;-9.70197;1376627.8532766108;10350753720.0;11.1631;2.05;5.08;73597;41915828;246.91;0.158006
1469836800;658.32;660.46;652.17;655.0;2837.8958485399958;270.742;422819;584;817239;78181244471;147;139047.04;229532;213492501108;0.00340034;-6.98734;1403917.832746852;10367270432.88;13.1368;2.06;5.34;-8093;41907735;247.41;0.134243
1469923200;655.0;655.17;621.27;623.67;12666.71123865002;265.579;422938;720;884248;78286469957;119;137560.14;199563;213492501108;0.00355632;-8.92422;1385724.5131000243;10270211816.0;9.10644;2.03;6.15;78392;41986127;244.61;0.11843599999999999
1470009600;622.83;627.35;605.02;608.29;10866.501013349987;275.008;423092;558;794596;78408837673;154;132427.76;192750;213492501108;0.00385515;-5.274430000000001;1431207.8122170938;9902483393.5;9.410210000000001;1.96;6.16;-85111;41901016;236.33;0.121438
1470096000;608.7;615.29;595.09;604.1;14064.10520595002;280.784;423245;565;807231;78532344043;153;128370.84;223211;213492501108;0.00421123;-3.5567900000000003;1464562.23156961;9614241883.75;11.9618;1.91;5.1;-1599;41899417;229.48;0.10601600000000001
1470182400;604.1;604.1;604.1;604.1;0.0;287.34;423399;563;863464;78665317554;154;118149.33;250593;201893210853;0.00229705;-0.41100699999999996;1489779.6962198894;8863691534.25;9.84258;1.76;4.15;3161;41902578;211.54;0.225688
1470268800;604.1;604.1;604.1;604.1;0.0;306.61400000000003;423565;522;787622;78796062772;166;118349.22;242011;201893210853;0.00308876;0.38394;1533718.1267514138;8893444306.88;11.0054;1.76;4.32;10036;41912614;212.16;0.154353
1470355200;604.1;604.1;604.1;604.1;0.0;306.10900000000004;423718;556;780650;78915502265;153;120419.76;232181;201893210853;0.00230905;2.04986;1546889.0836151543;9062753637.0;11.5489;1.8;4.61;11820;41924434;216.18;0.190498
1470441600;604.1;604.1;604.1;604.1;0.0;316.899;423887;507;700179;79033832457;169;120234.59;230312;201893210853;0.00324451;3.94958;1566322.6386835373;9062385761.75;12.5385;1.79;4.64;23860;41948294;216.03;0.14760299999999998
1470528000;604.1;604.1;604.1;604.1;0.0;329.131;424053;517;624806;79137550200;166;122538.1;195343;201893210853;0.00379368;10.6583;1623906.0589501825;9248127761.25;15.3093;1.83;5.66;28111;41976405;220.31;0.0990753
1470614400;604.1;604.1;604.1;604.1;0.0;326.795;424201;578;761030;79250182599;148;123588.88;190622;201893210853;0.00378725;12.0954;1602618.3463809;9340707113.63;12.3803;1.85;5.87;-1712;41974693;222.55;0.111543
1470700800;604.1;604.1;604.1;604.1;0.0;316.853;424349;584;831087;79373183494;148;123073.57;234193;201893210853;0.00440276;12.745;1582846.7437821862;9316197562.88;10.3069;1.84;4.69;47052;42021745;221.7;0.123949
1470787200;604.1;614.5;579.0;590.5;13677.979645720025;294.98;424473;699;889356;79483463665;124;122345.61;231215;201893210853;0.0032946999999999994;9.56293;1539834.604005497;9273961100.25;9.47671;1.83;4.73;72384;42094129;220.32;0.142022
1470873600;590.5;599.75;587.75;591.27;10321.453242050016;291.69599999999997;424624;562;837474;79609922293;151;123481.75;249969;201893210853;0.00352763;10.6589;1518328.5341171515;9374973868.0;8.3255;1.85;4.4;45894;42140023;222.46;0.138196
1470960000;591.27;593.0;584.01;586.0;2567.7695933200016;288.656;424774;576;849336;79737322661;150;122502.81;251467;201893210853;0.00349797;9.98087;1514027.3201394824;9315534800.25;7.7;1.83;4.34;51023;42191046;220.78;0.14241900000000002
1471046400;586.0;590.02;582.06;583.73;3058.853344540001;279.075;424923;581;815307;79858803432;149;121813.92;233986;201893210853;0.00373826;5.80053;1485352.5602883562;9277261512.75;5.03739;1.82;4.67;19522;42210568;219.79;0.120413
1471132800;583.73;583.75;564.01;569.41;2159.9503645299983;286.845;425086;515;672275;79968384200;163;121042.68;217779;201893210853;0.00303243;6.8792100000000005;1481051.3463106868;9231174406.25;6.34245;1.81;5.02;33043;42243611;218.5;0.132377
1471219200;569.65;575.75;562.99;564.64;4393.260982290001;294.003;425249;529;632493;80071480626;163;118344.56;195294;201893210853;0.00359885;4.98527;1502557.4161990322;9037040982.5;9.65392;1.77;5.53;44958;42288569;213.7;0.105708
1471305600;564.3;579.0;564.01;574.17;4807.4743479600065;305.41700000000003;425395;586;811087;80189899327;146;117606.38;205220;217375482757;0.00332221;3.49456;1515742.179496884;8993953136.88;11.0987;1.77;5.22;-50214;42238355;212.94;0.133466
1471392000;574.23;578.5;569.02;571.83;3057.727979880006;322.487;425530;633;927459;80315106313;135;118792.47;255551;217375482757;0.00300947;3.7976400000000003;1546356.1214095259;9098844317.5;11.095999999999998;1.78;4.16;68889;42307244;215.06;0.173087
1471478400;572.0;578.75;569.74;572.21;3391.878635540005;302.856;425653;703;937400;80430406477;123;118157.26;235308;217375482757;0.00371824;-0.9117200000000001;1519734.9194796246;9063182926.38;11.2789;1.77;4.53;45510;42352754;213.97;0.124089
1471564800;572.33;577.25;571.3;573.5;1421.876888409998;307.651;425807;558;795584;80552926479;154;118156.67;237927;217375482757;0.00329481;-0.290092;1542401.685488046;9076943771.13;13.2819;1.77;4.48;27309;42380063;214.15;0.14645
1471651200;573.61;582.75;571.64;582.06;2259.066606919998;304.812;425961;557;788861;80674411076;154;118285.16;245781;217375482757;0.00340129;0.0114632;1566502.189489023;9100518893.63;15.4027;1.78;4.34;19589;42399652;214.62;0.14946500000000001
1471737600;582.06;584.27;580.0;581.4;1252.0775219599984;296.411;426116;556;729054;80787414513;155;119229.05;215861;217375482757;0.00292931;-3.19181;1572074.0464311722;9185988109.0;10.7485;1.79;5.04;38759;42438411;216.44;0.136155
1471824000;581.4;589.99;581.4;588.02;2932.4234485699976;300.94599999999997;426279;520;614849;80887634855;163;119301.85;182275;217375482757;0.00388313;-0.787646;1589995.3820690026;9202999202.25;7.92069;1.8;6.06;16962;42455373;216.75;0.08262280000000001
1471910400;588.02;590.69;581.13;583.56;2380.0792938599993;300.85900000000004;426437;527;771066;81009463301;158;119778.65;223439;217375482757;0.00327432;1.62194;1608519.600112525;9253696854.38;8.1826;1.8;4.89;5984;42461357;217.92;0.122579
1471996800;583.56;586.91;580.01;580.56;2587.135015090003;306.237;426584;583;826537;81130964205;147;119089.32;239115;217375482757;0.00322475;5.66354;1627043.8181560475;9214240277.0;10.599;1.8;4.53;10138;42471495;216.97;0.13284300000000002
1472083200;580.56;580.94;574.03;577.2;1496.4106720600007;313.644;426736;557;769692;81247957323;152;118216.87;239849;217375482757;0.00311661;10.1086;1671810.6784278932;9159926358.0;11.7027;1.78;4.48;71755;42543250;215.31;0.13333299999999998
1472169600;577.2;579.51;575.08;578.02;694.3032874499993;307.858;426866;668;871898;81361304093;130;117578.56;232179;217375482757;0.00296719;7.974419999999999;1634762.242340848;9123177140.75;9.873560000000001;1.77;4.62;56374;42599624;214.14;0.13661500000000001
1472256000;578.02;578.99;567.24;568.55;675.47391437;301.41700000000003;426998;649;830806;81470970445;132;117573.17;225216;217375482757;0.00300912;7.772469999999999;1600801.175927724;9135055580.0;8.04556;1.77;4.78;59610;42659234;214.17;0.130063
1472342400;568.45;574.54;568.3;574.34;917.9023482599994;296.393;427142;604;696156;81571216867;144;116088.02;192651;217375482757;0.00387324;6.93894;1583820.6427211615;9030762641.25;10.3065;1.75;5.6;43190;42702424;211.47;0.09121660000000001
1472428800;574.34;578.1;573.04;574.78;1541.3572271500007;286.185;427294;562;602585;81662809852;152;116569.74;172942;217375482757;0.00370161;4.27822;1566840.1095145997;9078418980.75;12.6132;1.76;6.33;14912;42717336;212.5;0.0826015
1472515200;574.78;580.28;574.26;579.49;1578.55983719;282.915;427443;575;818211;81784723359;149;116673.72;230689;220755908330;0.00375426;2.69054;1556523.8371445022;9100082309.63;14.1952;1.76;4.64;-22268;42695068;213.16;0.110551
1472601600;579.37;579.52;572.79;576.42;2131.598631640001;283.434;427607;529;778545;81912404759;164;116847.69;248782;220755908330;0.00374189;2.6091900000000003;1586703.4602497204;9127879556.13;15.808;1.77;4.29;57057;42752125;213.49;0.11254600000000001
1472688000;576.27;577.98;571.69;572.73;1770.325951289999;277.848;427741;639;833950;82024154056;134;116137.66;226485;220755908330;0.00351887;2.7899;1562133.9346326313;9084790473.63;13.6625;1.76;4.73;28760;42780885;212.35;0.112778
1472774400;572.74;581.23;570.65;579.85;3531.2073684;279.215;427881;618;836572;82141274084;140;115877.65;233469;220755908330;0.00357183;2.49805;1580931.6203361675;9077394019.5;14.675999999999998;1.75;4.57;14334;42795219;212.09;0.110071
1472860800;579.85;615.0;576.24;610.0;4840.130109700004;284.754;428034;561;743751;82255067919;153;116297.07;229055;220755908330;0.00360495;3.225;1617021.916998703;9122870613.0;19.0044;1.76;4.69;43916;42839135;212.96;0.101866
1472947200;610.0;618.65;604.67;614.82;2229.57484826;280.846;428160;680;759944;82350820879;126;120044.76;179466;220755908330;0.00386717;1.28406;1592260.3435339609;9427818480.0;14.4403;1.82;6.31;26126;42865261;219.93;0.0830752
1473033600;614.82;615.68;605.87;612.09;2567.1194183000007;291.422;428339;478;570240;82452893771;179;122590.62;180036;220755908330;0.004104399999999999;3.0340700000000003;1638236.9047231309;9639693484.75;14.7107;1.86;6.43;-20311;42844950;224.97;0.0702607
1473120000;612.36;617.53;610.26;615.23;1466.3061914799964;287.13599999999997;428479;620;898570;82578693622;140;122246.24;235060;220755908330;0.0036086999999999994;0.970339;1624127.687361879;9627279930.38;12.2762;1.85;4.81;50218;42895168;224.41;0.114106
1473206400;615.3;620.85;610.84;619.75;3590.4098787300018;280.598;428615;626;853616;82694785398;136;122741.21;227470;220755908330;0.00392095;-2.87709;1580232.3444602066;9679849603.75;9.38602;1.86;5.01;60365;42955533;225.37;0.0951956
1473292800;619.95;636.16;618.51;631.73;4303.511347690003;288.687;428767;569;813702;82818468048;152;123572.58;253387;220755908330;0.00396872;-3.7899;1608450.7791827102;9759990147.5;8.74925;1.88;4.49;28638;42984171;227.08;0.10209700000000001
1473379200;631.73;633.81;621.25;626.25;1839.680561399999;278.395;428911;590;812227;82935428739;144;125088.83;225674;220755908330;0.00364672;-1.22591;1614721.5424543782;9893699067.0;9.20965;1.9;5.16;29420;43013591;230.04;0.10285599999999999
1473465600;626.37;629.65;624.99;628.08;2354.569422539998;273.645;429053;611;803678;83049551018;142;124608.45;217602;220755908330;0.00363504;-0.207661;1597476.9434572924;9869266549.38;4.5934;1.9;5.36;-15880;42997711;229.51;0.108628
1473552000;628.08;635.0;596.36;612.08;4549.570711549995;288.692;429208;552;652659;83150713100;155;124500.06;196211;220755908330;0.00344667;3.7327;1642939.9771768819;9872693079.0;10.2658;1.9;5.99;8836;43006547;229.56;0.094662
1473638400;612.08;615.21;608.15;611.62;2574.2081952800017;280.579;429372;525;592593;83247898379;164;121846.56;179710;220755908330;0.00314994;3.35609;1619424.6149081287;9673566669.0;9.90135;1.86;6.46;31913;43038460;224.78;0.09460260000000001
1473724800;611.62;640.0;610.35;614.24;4580.167265789997;290.434;429535;527;703273;83362531804;163;121177.64;212575;225832872179;0.00336378;6.73517;1661358.2880657718;9633707655.63;13.8575;1.85;5.36;21024;43059484;223.71;0.10626600000000001
1473811200;614.24;617.38;612.05;613.89;2609.34857294;293.538;429700;520;772963;83490070712;165;121446.78;238286;225832872179;0.0034448;7.9452;1712770.2139142982;9669876487.5;16.4917;1.85;4.76;-32511;43026973;224.76;0.124446
1473897600;613.86;617.92;611.01;611.81;1946.45849585;298.866;429856;555;760410;83608694636;156;121255.53;227862;225832872179;0.00328295;10.4045;1724665.3842896873;9668366120.0;19.1054;1.86;4.99;-22724;43004249;224.82;0.11738399999999999
