start;open;high;low;close;volume;market-cap;utxo-value;metcalfe-tx;block-size;velocity-daily;block-height;fee-percentage;chain-value-density;quarterly-hash-rate-growth;hash-rate;difficulty;blockchain-size;metcalfe-utxo;hash-rate-growth-14d;block-interval;utxo-set-size;blocks-daily;annual-hash-rate-growth;daily-transactions;utxo-growth
1411084800;425.0;431.92;381.69;393.25;11792.446882510012;6041496440.25;448.75;11.8;236100;0.0341788;321249;0.00265244;268256.81;129.20600000000002;244016.83771602626;29829733124;23615311265;4.74;14.261;457;13463392;186;24930.4;78712;7586
1411171200;393.33;426.3;386.0;408.55;16593.68117405001;5669273904.0;420.7;11.42;233777;0.05268250000000001;321428;0.00174519;251283.97;124.90299999999999;248822.0807583166;29829733124;23657157418;4.44;15.7085;482;13475893;179;24898.4;76536;12501
1411257600;408.52;414.14;393.52;400.27;7351.640290750009;5297251135.25;392.97;11.7;224258;0.05388430000000001;321599;0.00151085;234414.51;124.601;255049.1811707167;29829733124;23695505607;4.15;18.9044;504;13479853;171;24677.0;70264;3960
1411344000;400.27;411.2;398.0;404.99;4524.111305699998;5424636775.0;402.08;13.19;210502;0.0564783;321775;0.00137229;239676.86;121.04799999999999;253990.00683030675;29829733124;23732553967;4.24;16.2175;484;13491089;176;25142.9;64344;11236
1411430400;404.99;447.11;392.52;439.0;23377.83342004001;5354774010.0;393.92;14.56;213577;0.0587927;321940;0.00116711;236239.32;120.17299999999999;255472.8509068807;29829733124;23767794231;4.15;20.4383;521;13593070;165;24853.9;58042;101981
1411516800;439.0;440.28;422.27;424.51;5854.68828420001;5320537893.0;391.08;11.15;262864;0.0403596;322107;0.00219418;234296.17;116.93299999999999;257379.36471961864;29829733124;23811692544;4.12;20.4522;518;13604402;167;23986.3;73667;11332
1411603200;424.52;426.97;405.07;409.86;6101.746568980014;5657891910.0;415.51;11.29;307774;0.061968499999999996;322257;0.0015396;248669.83;108.316;252930.83248989683;29829733124;23857858690;4.38;18.4784;576;13617386;150;22999.5;77073;12984
1411689600;409.86;415.0;396.91;405.3;5294.986303560016;5659816396.5;414.8;11.55;286954;0.0654617;322413;0.00143224;248288.55;102.444;246575.7864474371;29829733124;23902623437;4.37;16.7801;556;13644166;156;20783.9;75458;26780
1411776000;405.3;409.04;393.35;400.0;2842.698970440001;5464188953.75;400.05;10.63;283777;0.050894199999999994;322585;0.00194923;239218.14;104.30799999999999;250994.6248450279;34661425924;23951433135;4.21;17.5714;503;13658171;172;20817.3;78868;14005
1411862400;400.0;402.9;367.0;376.7;6838.544855720003;5322262349.25;389.36;11.3;312748;0.0417204;322719;0.00861279;232597.72;102.3;247754.55711865734;34661425924;23993341389;4.1;15.1084;635;13669665;134;20073.9;72751;11494
1411948800;375.87;386.56;368.59;374.0;10818.324301140028;5339986339.5;389.68;13.7;285023;0.03845080000000001;322853;0.00198946;233001.41;96.3167;243455.315051877;34661425924;24031534459;4.1;11.3134;645;13703202;134;19161.0;61153;33537
1412035200;373.64;398.7;371.0;387.0;10457.799235030006;5118235749.0;370.64;12.58;330639;0.035401499999999995;322983;0.00232791;222926.97;95.6082;240501.66863203878;34661425924;24074517568;3.9;8.33891;665;13808629;130;18670.4;63548;105427
1412121600;387.0;391.18;377.07;383.63;4262.705370509999;5020391040.0;363.72;9.7;329466;0.053322400000000006;323120;0.00173821;218256.09;97.6198;238847.38130446602;34661425924;24119654400;3.82;5.02886;626;13802302;137;18478.9;79295;-6327
1412208000;383.63;385.52;368.1;371.37;4586.381583330001;5128753077.5;371.04;10.17;294541;0.049006400000000006;323273;0.00183827;222551.21;105.06;244732.638342126;34661425924;24164719122;3.9;4.05451;556;13822545;153;18530.0;77378;20243
1412294400;371.39;376.86;356.12;359.74;8259.145015300011;4976083098.0;358.89;9.61;301097;0.05278769999999999;323428;0.00184878;215510.2;108.895;249839.18012227374;34661425924;24211389099;3.77;2.38604;555;13865170;155;19151.1;79282;42625
1412380800;358.93;367.05;323.2;328.25;16499.125825510007;5014986834.0;361.26;10.54;304473;0.0448345;323566;0.00190832;216818.81;100.23700000000001;241470.18295561636;34661425924;24253406441;3.79;-2.9546799999999998;620;13882062;138;17962.0;73285;16892
1412467200;328.05;346.69;280.0;319.9;38437.95586694003;4831561308.0;346.83;10.02;288692;0.054576099999999995;323712;0.00166255;208526.17;101.426;244423.94666149546;34661425924;24295555455;3.64;-4.16596;588;13930731;146;18154.1;74223;48669
1412553600;319.9;346.89;301.5;327.73;27348.16875136996;4470326951.0;320.47;10.36;275646;0.0481792;323866;0.00193436;192599.09;108.56200000000001;249346.88617129394;34661425924;24338004927;3.36;-1.82807;546;13948680;154;17924.3;66974;17949
1412640000;327.72;340.0;317.16;335.97;16474.630668930036;4206727203.75;299.3;9.86;267946;0.0692831;324035;0.00127551;180905.6;112.766;258946.61821540105;34661425924;24383287727;3.14;1.35974;501;14054513;169;17728.8;66287;105833
1412726400;335.97;354.87;323.9;353.46;19776.070205960004;4456263032.0;316.83;8.61;280561;0.0856739;324196;0.00113323;191282.25;114.04899999999999;264854.1456271592;34661425924;24428458067;3.32;2.9041900000000003;531;14065063;161;17677.4;79108;10550
1412812800;353.0;387.13;347.2;364.0;30710.01981723996;4421580750.0;314.38;8.76;337423;0.0621135;324330;0.00156195;189442.9;104.54299999999999;260177.35309285065;34661425924;24473672785;3.29;2.86502;641;14064842;134;17130.7;77306;-221
1412899200;364.0;379.74;351.33;359.2;14031.511777250014;4617855360.0;328.18;8.91;304205;0.06803010000000001;324474;0.00137842;197498.79;100.53200000000001;257469.7363624615;34661425924;24517478290;3.44;4.41809;594;14070504;144;16539.2;79146;5662
1412985600;358.0;368.5;352.43;361.06;8557.437789330008;4895934620.5;347.77;9.0;301309;0.0720809;324622;0.00144639;209011.66;104.632;260289.66192261915;35002482026;24562072071;3.64;3.7032800000000003;582;14078339;148;16217.7;82759;7835
1413072000;361.12;382.46;352.64;379.07;12603.009874389994;4808581089.75;341.04;9.22;279418;0.0736187;324777;0.00129911;204921.13;104.77799999999999;262880.39449807623;35002482026;24605381912;3.57;6.105169999999999;557;14099703;155;15797.6;79614;21364
1413158400;378.06;399.89;368.3;391.0;23626.60429258;4898940248.25;347.1;11.57;249927;0.0436478;324921;0.00178319;208466.93;98.8895;260767.6925536987;35002482026;24641371436;3.63;7.111110000000001;601;14114432;144;15151.4;65729;14729
1413244800;391.8;414.42;391.5;399.0;23382.88849213997;4945910301.5;347.85;11.79;294063;0.0357457;325069;0.00237653;210094.61;97.1679;255957.06187366863;35002482026;24684892695;3.64;6.42631;579;14219105;148;14458.1;65144;104673
1413331200;399.0;402.68;386.0;394.34;13287.088841500008;5128650174.0;360.22;10.1;294310;0.0574635;325224;0.00168796;217455.25;93.8412;254855.5898167768;35002482026;24730510684;3.76;6.70228;542;14237677;155;13423.5;77641;18572
1413417600;394.34;400.0;370.98;381.6;11940.156078940032;5386484394.0;378.8;9.85;378462;0.0674177;325356;0.00151557;227927.02;96.8512;254682.9996921085;35002482026;24780467645;3.96;4.06581;644;14219671;132;12531.4;83074;-18006
1413504000;381.6;386.8;372.07;382.47;7413.225856440006;5255197944.5;369.14;10.76;290342;0.088545;325507;0.00103029;221978.96;93.4134;256771.750321849;35002482026;24824309292;3.85;2.77481;567;14235461;151;11698.7;74852;15790
1413590400;382.47;396.0;376.72;390.94;5854.714921670012;5113094802.5;359.1;10.32;283504;0.078665;325655;0.0011545;215612.11;89.7775;256771.750321849;35002482026;24866267859;3.75;6.33683;580;14239116;148;11385.1;75847;3655
1413676800;390.92;394.5;383.81;388.5;2027.1760726999994;5099313998.25;358.08;11.53;281900;0.0669478;325797;0.00126084;214685.39;84.0399;253540.35365758566;35002482026;24906297671;3.74;3.72975;609;14240371;142;10679.4;68296;1255
1413763200;388.24;388.25;373.73;380.88;6653.750449780006;5193998051.0;364.15;11.98;226637;0.044736;325961;0.00173755;218345.82;88.4908;258511.7331410677;35002482026;24943466213;3.8;3.6755400000000003;523;14263661;164;10288.6;67027;23290
1413849600;380.86;394.0;378.04;384.1;8710.561763550018;5206276881.0;362.24;12.34;321526;0.0342096;326094;0.00237681;218487.43;82.4958;254783.1985284561;35002482026;24986229192;3.78;-1.6078299999999999;632;14373124;133;9814.89;65391;109463
1413936000;384.1;386.7;377.93;378.8;5965.384062310002;5111487949.75;355.67;9.41;339027;0.0618358;326231;0.00156469;214111.49;82.0197;250308.9569933223;35002482026;25032675861;3.71;-5.49177;631;14371632;137;9400.01;82388;-1492
1414022400;378.8;383.6;355.01;357.87;10607.144220820015;5072985776.0;352.89;9.53;307311;0.0430167;326384;0.002224;212100.32;85.4834;255528.90545097852;35002482026;25079694466;3.68;-1.78665;559;14374893;153;9188.05;80906;3261
1414108800;357.87;363.1;351.89;356.8;8214.108500180013;5122912564.0;356.1;9.83;287805;0.0639038;326543;0.00146898;213797.64;91.9001;257517.4572443713;35002482026;25125455399;3.71;0.0185346;543;14385945;159;9189.71;79283;11052
1414195200;356.8;358.88;337.99;344.99;11221.979026670027;4862313466.5;338.04;9.17;307327;0.0808179;326694;0.00117833;202547.8;92.506;259317.42591454246;35985640265;25171861819;3.52;-0.373521;570;14383556;151;8956.48;80561;-2389
1414281600;344.99;359.9;341.04;353.28;8736.277068550018;4787252414.25;332.76;8.9;281311;0.0600502;326853;0.00160279;199067.28;102.42;264653.2151501787;35985640265;25216590338;3.46;0.674383;539;14386920;159;8886.25;81572;3364
1414368000;353.07;359.47;346.9;350.11;7270.9617594200145;4677742436.0;323.45;10.42;253667;0.0600039;327008;0.00130526;194210.73;99.5901;263498.2835937744;35985640265;25255908687;3.36;1.04714;554;14462629;155;8606.75;69077;75709
1414454400;349.54;355.44;347.52;352.83;2680.092823719999;4704210814.0;324.19;10.22;335124;0.064979;327133;0.00129187;194986.23;97.4351;262382.4650351902;35985640265;25297799187;3.37;2.5103400000000002;687;14511485;125;8242.99;70693;48856
1414540800;352.83;353.78;332.21;333.58;7473.243752479992;4732467936.0;325.72;8.38;317720;0.0805949;327292;0.00126469;195766.54;98.8786;268961.09914169705;35985640265;25348316638;3.39;5.53471;542;14528984;159;8227.99;85248;17499
1414627200;333.51;351.0;331.1;345.06;28189.178630620016;4754374495.0;326.97;8.12;355744;0.0624703;327430;0.00159517;196292.58;89.9366;266196.0620203142;35985640265;25397409363;3.4;4.52055;627;14540071;138;8197.95;88113;11087
1414713600;344.8;347.99;335.58;336.82;8250.696385690006;4572160425.0;314.14;7.23;321610;0.059746;327585;0.00179369;188399.77;86.1664;266283.9753347805;35985640265;25447258978;3.26;3.70455;552;14553793;155;7898.57;94513;13722
1414800000;336.82;339.0;318.57;325.9;8815.213421919998;4599418515.0;315.74;7.51;296275;0.0524462;327755;0.00194553;189148.59;90.625;271139.4412957793;35985640265;25497625810;3.28;5.59551;505;14567003;170;7633.28;91785;13210
1414886400;325.9;329.55;317.89;323.95;5045.687150120011;4521814372.25;310.34;8.05;251748;0.09503400000000001;327943;0.000998068;185612.62;90.6629;278550.41565730394;35985640265;25544954494;3.22;9.86433;455;14570974;188;7559.26;84706;3971
1414972800;323.95;334.14;323.81;325.0;8134.344160010011;4390239692.5;301.03;9.69;242516;0.05625;328102;0.00166088;179940.09;91.1885;279572.6190175142;35985640265;25583514469;3.12;8.14697;541;14583841;159;7471.77;69519;12867
1415059200;324.98;331.28;321.1;329.64;9398.16565477001;4365937091.25;296.77;8.66;314182;0.0360555;328257;0.0025973000000000003;178604.04;100.444;287239.1442190913;35985640265;25632212635;3.08;12.7387;558;14711472;155;7604.1;76680;127631
1415145600;329.75;342.5;329.75;339.1;17545.890765630018;4394229192.5;298.8;7.28;303831;0.0795966;328426;0.00154501;179402.05;104.891;289794.6526196171;35985640265;25683560139;3.1;15.7748;513;14706783;169;7558.59;90453;-4689
1415232000;338.82;354.32;336.5;350.48;16978.76994844001;4416152306.0;300.2;7.3;313590;0.08594960000000001;328588;0.00120859;179941.18;110.81299999999999;295927.87278087885;35985640265;25734361725;3.11;15.8099;515;14710702;162;7352.11;90638;3919
1415318400;350.49;354.0;339.52;342.18;8529.779298510008;4593043194.5;312.08;7.72;350813;0.0702938;328726;0.00141591;186797.39;109.055;295129.1828618461;39603666252;25782773918;3.23;14.6055;617;14717142;138;7239.46;89246;6440
1415404800;342.04;348.3;341.04;345.25;4493.6393495500015;4672897920.0;317.65;7.69;338557;0.0572951;328880;0.00179828;189661.52;107.132;294997.1364625021;39603666252;25834911644;3.29;13.7591;557;14710403;154;7353.48;90974;-6739
1415491200;345.25;364.12;343.53;362.61;20034.183477369967;4622047492.5;314.73;8.29;337700;0.0608323;329030;0.00163905;187230.52;97.7272;289140.1984120924;39603666252;25885566580;3.26;9.25248;576;14686366;150;7377.9;84048;-24037
1415577600;362.61;374.26;356.8;366.07;15933.653135009996;4640074102.25;315.97;9.43;272614;0.0424724;329183;0.00193549;187658.37;93.6607;291537.9671207968;39603666252;25927276566;3.27;10.6413;560;14685647;153;7486.59;74852;-719
1415664000;366.19;371.45;360.97;367.9;4621.780862580002;4820828020.5;325.68;10.06;320786;0.0402262;329333;0.00280659;194607.42;84.9667;294114.20679212204;39603666252;25975394506;3.37;12.0937;577;14802889;150;7383.38;73064;117242
1415750400;367.73;436.0;367.73;433.56;62492.41485510005;5054388120.0;341.29;8.46;349142;0.0699549;329480;0.00144275;203633.44;76.6768;292269.00230512174;39603666252;26026718395;3.53;8.6659;579;14808760;147;7085.68;89472;5871
1415836800;433.56;475.0;385.1;419.1;75549.11873006004;4947405116.5;334.28;8.79;382401;0.0507854;329609;0.00192587;198946.18;75.1767;287150.25931295264;39603666252;26076048153;3.46;7.87172;651;14800408;129;6793.79;84699;-8352
1415923200;419.1;425.67;382.26;399.99;25338.88187697999;5583371003.0;377.11;8.47;376958;0.0878702;329756;0.0012990999999999999;224043.69;72.5824;289681.456505721;39603666252;26131460943;3.9;8.786660000000001;590;14805591;147;6824.4;97897;5183
1416009600;400.0;410.1;368.22;375.73;18124.61249634001;5652763470.0;382.11;9.32;374317;0.116569;329901;0.0008941660000000001;226358.04;70.0806;287150.25931295264;39603666252;26185736961;3.95;5.90501;593;14793542;145;6539.32;90652;-12049
1416096000;375.36;399.9;373.15;391.58;12971.277160900006;5357345600.0;361.29;9.39;322663;0.0714246;330055;0.00135019;214122.07;74.2168;288275.2358430719;39603666252;26235427135;3.73;3.4912199999999998;556;14827867;154;6391.08;85632;34325
1416182400;391.8;413.48;374.66;387.5;22066.841853600014;5128341232.5;345.64;10.73;283817;0.058198900000000005;330195;0.00140726;204659.28;73.0328;284619.06212018424;39603666252;26275161513;3.57;1.8050599999999999;619;14837649;140;6076.62;72783;9782
1416268800;387.5;393.0;367.72;373.21;14846.701994270019;5224325632.5;349.38;10.47;315522;0.0544149;330345;0.00176749;208114.91;70.7063;284619.06212018424;39603666252;26322489792;3.6;-0.9121610000000001;576;14953144;150;5838.71;75683;115495
1416355200;373.21;386.0;370.0;377.48;9386.74603815999;5254904302.5;351.84;8.92;369877;0.0611054;330489;0.00165886;208910.31;63.2328;283775.32972259464;39603666252;26375752143;3.63;-2.0771;594;14935243;144;5825.19;88198;-17901
1416441600;377.48;379.5;352.03;356.77;8719.225646650017;5089748362.75;340.53;8.69;323559;0.0730902;330643;0.00132502;201962.94;60.0718;291567.99484736397;40300030328;26425580228;3.51;-1.47329;562;14946680;154;6029.43;87688;11437
1416528000;356.77;357.39;342.0;350.46;14225.585087550005;5095942828.0;340.78;8.53;358772;0.0725939;330784;0.00142692;201822.39;57.181000000000004;290577.80417832034;40300030328;26476167037;3.51;-1.54216;609;14953254;141;5882.51;89249;6574
1416614400;350.46;365.3;349.14;352.81;8053.613628660008;4891287185.0;326.83;8.49;344278;0.0737292;330922;0.00126757;193370.11;53.6044;289291.5337570418;40300030328;26523677414;3.37;-1.93412;620;14965690;138;5874.18;86322;12436
1416700800;352.81;372.28;352.11;368.25;9080.643528150009;4747840237.25;317.14;8.85;361121;0.0965651;331049;0.0009542789999999999;187375.14;45.806999999999995;282325.98341291514;40300030328;26569539789;3.27;-2.35672;676;14971082;127;5564.07;80798;5392
1416787200;368.25;391.92;364.0;376.05;22807.88243733001;4806559143.75;320.61;9.61;267264;0.0575677;331203;0.00142239;189399.11;47.545;287024.9630798563;40300030328;26610698499;3.3;-1.548;559;14991829;154;5621.72;75731;20747
1416873600;376.06;396.87;375.1;377.02;14099.44996748;4913517892.5;325.01;9.47;339713;0.0455168;331345;0.00197054;193263.4;50.2586;285477.22935232136;40300030328;26658937765;3.35;-2.93661;609;15117733;142;5680.65;78316;125904
1416960000;377.0;379.26;366.23;370.0;8512.638882980009;5121160590.0;338.81;8.89;348651;0.05964069999999999;331492;0.00162411;201044.1;52.8563;287047.90711545607;40300030328;26710189412;3.49;-1.7864;575;15114776;147;5627.12;86199;-2957
1417046400;370.0;375.0;368.3;370.0;3274.8410249299986;5117398958.0;338.78;9.23;364838;0.0689196;331624;0.00125911;200534.87;49.5036;280751.7416552966;40300030328;26758348024;3.48;-2.22828;657;15105886;132;5511.19;83182;-8890
1417132800;370.0;387.5;357.67;377.81;17293.401833760006;5006007080.25;331.21;8.55;353840;0.07856060000000001;331761;0.00117352;195815.02;47.8276;279606.98429890396;40300030328;26806824121;3.41;-3.47778;632;15114901;137;5445.14;87465;9015
1417219200;377.79;390.0;371.98;376.28;10882.62773082001;5009748514.5;331.15;8.94;340756;0.0725533;331902;0.00120898;195610.77;46.5756;280465.55231619853;40300030328;26854870747;3.4;-2.32795;612;15127822;141;5318.0;84003;12921
1417305600;376.28;385.59;373.93;379.89;6958.380167200072;5082125287.5;335.76;8.95;325823;0.0994653;332050;0.0008564930000000001;198081.12;47.1127;286475.5284372598;40300030328;26903092523;3.45;-0.624302;580;15135207;148;5303.99;84970;7385
1417392000;379.89;386.5;377.88;382.02;5629.791851760017;5100541249.0;336.85;9.57;276390;0.0722335;332207;0.00114458;198478.76;39.0581;287334.0964545543;40300030328;26946485700;3.46;0.9539190000000001;544;15142298;157;5172.62;80187;7091
1417478400;382.02;387.99;379.26;384.77;5953.400347130008;5119808888.25;335.83;9.06;362291;0.07381239999999999;332367;0.00129925;198800.87;39.3313;292485.5045583212;40300030328;27004452289;3.45;2.76385;541;15246062;160;5029.51;84569;103764
1417564800;384.67;386.3;373.3;376.27;5572.073819269996;5143414057.0;337.18;7.53;429602;0.0961429;332497;0.00108437;199305.27;37.4467;287620.2857936525;40300030328;27060300533;3.46;1.35493;664;15254586;130;4900.36;100693;8524
1417651200;376.24;380.33;367.87;370.75;5446.080799220006;5174003483.25;339.13;7.63;388457;0.102442;332647;0.00102029;200059.81;36.9446;292460.05305492657;40007470271;27118569114;3.48;0.305952;571;15257232;150;4719.29;99978;2646
1417737600;370.75;382.51;366.21;378.29;11250.610805640017;5122868575.5;335.63;7.9;461670;0.08655539999999999;332763;0.00114458;197692.21;33.0944;286209.0746823374;40007470271;27172122844;3.44;-1.50346;738;15262472;116;4532.12;95960;5240
1417824000;378.41;381.19;370.6;376.86;4274.90501982;5051903972.25;331.01;7.48;382117;0.0809812;332909;0.00134573;194554.22;33.9569;287336.69095780194;40007470271;27227911987;3.39;-0.6757350000000001;586;15262927;146;4497.83;99542;455
1417910400;376.86;379.8;374.7;376.1;2179.000888079999;5058107410.0;330.35;8.33;327334;0.08258330000000001;333065;0.00110243;194428.49;32.3752;289302.09919439483;40007470271;27278976154;3.39;2.47094;553;15311546;156;4402.59;90265;48619
1417996800;376.29;378.34;362.26;362.26;6226.956975120005;5094148356.0;332.51;9.58;315270;0.044451199999999996;333202;0.00181857;195504.31;33.554;283293.6804429548;40007470271;27322168195;3.41;-1.29999;633;15321207;137;4244.54;79850;9661
1418083200;362.1;363.91;343.01;351.99;14661.331523560017;5098318288.0;330.15;10.33;359559;0.060680200000000004;333328;0.00132969;195340.44;27.9037;273301.4646059233;40007470271;27367472575;3.38;-4.26506;683;15441775;126;4091.3;74595;120568
1418169600;352.0;352.5;345.04;345.34;5909.57277837;4968866467.5;321.96;8.08;345570;0.121905;333491;0.000949654;189989.5;32.2857;282407.0630806539;40007470271;27423800488;3.3;-1.61675;532;15433897;163;4174.96;91214;-7878
1418256000;345.4;362.99;336.0;348.53;16987.270300979984;4788727188.75;310.24;7.8;364937;0.0846429;333633;0.00111153;182756.35;32.6736;280134.1692128015;40007470271;27475621516;3.18;-0.219971;612;15435206;142;3995.6;91055;1309
1418342400;348.53;354.9;346.42;352.56;7250.144619770002;4731123088.0;306.4;7.86;349089;0.09727480000000001;333776;0.0009478039999999999;180230.5;34.8143;287805.1860168031;40007470271;27525541307;3.14;2.93204;601;15441035;143;3985.13;89373;5829
1418428800;352.49;352.49;344.57;346.56;4906.0193764;4759063038.0;307.98;8.45;325238;0.06012580000000001;333924;0.00146176;180978.38;33.9802;288373.40948376624;40007470271;27573676576;3.15;2.81955;572;15453242;148;3881.62;84144;12207
1418515200;346.56;358.0;345.14;353.65;6347.160887920002;4789812243.75;309.36;9.02;330080;0.0705904;334065;0.0011819;181840.79;29.9024;284111.7334815431;40007470271;27620217913;3.16;-0.8251299999999999;612;15482420;141;3781.25;79643;29178
1418601600;353.7;354.6;345.59;346.02;4260.502309660005;4726880693.25;305.22;9.46;278952;0.0507228;334211;0.0014795;179187.43;29.1358;286668.739082877;40007470271;27660944938;3.12;-0.231562;587;15486864;146;3663.18;75271;4444
1418688000;346.02;346.93;325.45;325.66;13064.932711109996;4778185768.0;306.13;8.74;378031;0.046427699999999995;334352;0.00197199;180783.94;27.9314;290930.4150851001;40007470271;27714247286;3.13;-0.5316810000000001;610;15607867;141;3639.52;81745;121003
1418774400;325.38;335.0;314.5;318.86;15628.47157456001;4631457458.0;296.76;7.02;423224;0.0647586;334493;0.00164401;174855.94;21.0392;284679.95694850624;40007470271;27773921924;3.03;-1.0223;607;15606438;141;3374.97;97119;-1429
1418860800;318.86;325.0;302.78;311.77;20813.684518209968;4502641971.0;288.43;6.66;424603;0.0729742;334636;0.00148556;169621.82;16.7805;284964.06868198776;40007470271;27834640106;2.94;-2.56308;605;15611266;143;3348.57;99380;4828
1418947200;311.77;319.97;305.6;318.47;12902.82460648001;4368871089.0;279.92;6.6;457872;0.08176289999999999;334764;0.0013532;164236.64;12.6116;280202.6321359012;39457671307;27893247735;2.86;-2.09862;666;15606671;128;3203.28;97401;-4595
1419033600;318.69;330.0;315.88;329.74;10691.874476810015;4256022999.75;272.41;6.6;427582;0.083874;334893;0.00119814;159678.65;7.54822;274300.84427663946;39457671307;27948405755;2.78;-4.53678;673;15624186;129;2985.86;95029;17515
1419120000;329.7;329.73;316.9;320.79;7510.446361310013;4291974992.5;274.39;6.69;394842;0.064674;335030;0.00167202;160716.44;7.33867;272629.4973856095;39457671307;28002499078;2.8;-5.76304;633;15641304;137;2958.18;94670;17118
1419206400;321.19;336.85;319.96;332.63;11447.776389460025;4456170536.0;283.74;7.66;379785;0.05221030000000001;335164;0.00169419;166562.17;5.17633;268696.96976447396;39457671307;28053390222;2.89;-5.1525;640;15705096;134;2889.6;86438;63792
1419292800;332.7;337.79;330.0;335.7;6644.271960220009;4397403268.0;279.02;8.26;356732;0.0709903;335296;0.00118046;164090.14;3.2035299999999998;265624.5861022809;39457671307;28100478894;2.84;-2.80894;645;15760152;132;2767.51;79684;55056
1419379200;335.69;335.93;320.6;323.0;4028.834496170003;4500999555.0;285.64;6.85;355233;0.0729263;335460;0.00141824;167608.37;7.34905;271518.8377755314;39457671307;28158737105;2.91;-3.8555099999999998;522;15757056;164;2788.27;96686;-3096
1419465600;323.0;323.4;315.98;318.5;3569.5188064699955;4565937285.0;290.02;6.68;391095;0.09444810000000001;335610;0.0011069;169673.04;10.6848;272921.9630225623;39457671307;28217401282;2.95;-2.57455;568;15743944;150;2770.28;100234;-13112
1419552000;318.49;332.4;316.19;327.99;8791.316765130003;4436916749.25;281.81;8.23;284885;0.0542651;335763;0.00145641;164624.26;11.5271;279927.1468783775;39457671307;28260988724;2.87;-2.7372799999999997;555;15744158;153;2820.95;80538;214
1419638400;327.98;330.6;311.14;315.89;7354.894669020005;4346623002.0;275.74;9.71;235125;0.0634592;335921;0.00107433;161062.35;16.2655;288053.1601511232;39457671307;28298138536;2.81;-0.111054;547;15763128;158;2889.61;67884;18970
1419724800;315.9;319.79;310.62;317.33;4799.390820080005;4451860132.5;282.04;8.62;279424;0.0529692;336073;0.00272178;164714.65;20.0451;292256.27046461235;39457671307;28340610967;2.87;2.86667;565;15783426;152;2813.82;77406;20298
1419811200;317.4;320.5;312.62;312.62;3590.316388649997;4322414981.25;273.39;8.28;294330;0.0485608;336225;0.00258316;159673.24;23.6166;297300.0028407993;39457671307;28385349090;2.78;3.70855;563;15811482;152;2891.62;78166;28056
1419897600;312.62;315.93;308.13;310.6;4357.197806059999;4325664699.5;271.73;8.95;272461;0.0499728;336394;0.00174588;159534.49;28.8135;307667.674947406;39457671307;28431394932;2.76;5.75301;513;15918708;169;2998.56;72771;107226
1419984000;310.81;322.79;309.42;322.51;7868.136500250002;4296219159.0;270.09;7.41;291699;0.058888300000000005;336558;0.00196907;158182.36;25.7158;307667.674947406;39457671307;28479233582;2.74;8.07493;525;15907274;164;2993.34;86027;-11434
1420070400;322.51;322.9;314.18;314.57;1797.8809130299985;4234428863.25;265.94;7.57;294038;0.0784602;336713;0.00116841;155658.2;24.2284;310371.1845188875;40640955017;28524809447;2.7;8.9159;554;15922138;155;2981.55;83173;14864
1420156800;314.57;316.74;313.28;315.81;1844.6915337499993;4332537962.5;272.0;8.55;265887;0.06901239999999999;336865;0.00118685;159039.37;28.9469;311368.24081399944;40640955017;28565224287;2.76;11.1225;567;15929449;152;2884.59;75981;7311
1420243200;315.85;315.99;279.3;280.01;12322.584561540012;4311006672.5;270.4;10.93;190803;0.0350858;337030;0.00170835;158074.78;28.7583;314716.19559719256;40640955017;28596706708;2.75;14.734000000000002;525;15942973;165;2963.58;60342;13524
1420329600;280.0;288.74;255.73;264.19;35440.972146060005;4309571021.25;269.6;7.69;275957;0.054588;337195;0.00165245;157770.93;28.2332;319745.3945057814;40640955017;28642239694;2.74;17.282;525;15985570;165;2988.86;83215;42597
1420416000;264.24;280.44;264.08;274.84;26464.247995389997;4010895256.75;249.91;7.32;292996;0.0649371;337357;0.00131521;146593.65;25.0871;323908.76220069843;40640955017;28689705013;2.53;20.548000000000002;526;16048969;162;2980.75;81566;63399
1420502400;274.84;291.94;272.68;288.43;18810.12265041;3718816968.0;231.12;6.66;274680;0.0776559;337529;0.00202953;135695.06;23.1601;326194.7089192335;40640955017;28736949981;2.34;22.8029;498;16089994;172;2852.2;82941;41025
1420588800;288.36;303.33;284.01;297.99;17582.573803840005;3715905803.75;230.82;5.68;362893;0.0833457;337685;0.00140204;135322.25;25.0162;325263.9259360158;40640955017;28793561346;2.34;19.7942;552;16098905;156;2735.28;95877;8911
1420675200;298.03;298.47;282.67;284.03;12957.475154000012;3873934813.75;240.65;6.42;317792;0.0868006;337843;0.00109445;140831.62;26.6672;326129.7571496875;40640955017;28843772452;2.44;19.4956;546;16097433;158;2684.6;89006;-1472
1420761600;283.99;297.32;280.98;290.22;16156.089572910014;4020277279.5;249.73;6.37;345553;0.092922;337983;0.0010457;145906.98;23.9644;322666.4322950006;40640955017;28892149891;2.53;15.267999999999999;604;16097393;140;2603.11;92709;-40
1420848000;290.58;292.1;275.01;276.03;10021.418413090032;3935162302.5;244.24;5.4;393142;0.10164;338130;0.00115034;142532.82;20.7665;317471.4450129702;40640955017;28949941750;2.47;10.2128;583;16111280;147;2405.26;105758;13887
1420934400;276.03;282.86;265.84;267.54;9422.531996659998;3812258377.5;236.16;5.53;400166;0.09213810000000001;338270;0.00119828;137814.5;18.977999999999998;310256.18489903904;40640955017;29005965059;2.39;6.15895;616;16142159;140;2298.74;100537;30879
