start,open,high,low,close,volume
1419120000,329.7,329.73,316.9,320.79,7510.446361310014
1419206400,321.19,336.85,319.96,332.63,11447.776389460025
1419292800,332.7,337.79,330,335.7,6644.271960220009
1419379200,335.69,335.93,320.6,323,4028.834496170003
1419465600,323,323.4,315.98,318.5,3569.518806469996
1419552000,318.49,332.4,316.19,327.99,8791.316765130003
1419638400,327.98,330.6,311.14,315.89,7354.8946690200055
1419724800,315.9,319.79,310.62,317.33,4799.390820080005
1419811200,317.4,320.5,312.62,312.62,3590.316388649997
1419897600,312.62,315.93,308.13,310.6,4357.197806059999
1419984000,310.81,322.79,309.42,322.51,7868.1365002500015
1420070400,322.51,322.9,314.18,314.57,1797.8809130299983
1420156800,314.57,316.74,313.28,315.81,1844.6915337499995
1420243200,315.85,315.99,279.3,280.01,12322.584561540012
1420329600,280,288.74,255.73,264.19,35440.972146060005
1420416000,264.24,280.44,264.08,274.84,26464.247995389993
1420502400,274.84,291.94,272.68,288.43,18810.12265041
1420588800,288.36,303.33,284.01,297.99,17582.573803840005
1420675200,298.03,298.47,282.67,284.03,12957.475154000012
1420761600,283.99,297.32,280.98,290.22,16156.089572910014
1420848000,290.58,292.1,275.01,276.03,10021.418413090032
1420934400,276.03,282.86,265.84,267.54,9422.531996659998
1421020800,267.54,274.44,266.28,268.75,8962.69571288001
1421107200,268.75,269.66,219.01,228.75,61154.00127323994
1421193600,228.49,228.49,166.51,182,110387.79741512015
1421280000,181,230.74,179.68,209.81,91323.74187561987
1421366400,209.81,223.1,198.5,208.68,38398.6573253
1421452800,208.56,214,193,201.09,24723.302788239987
1421539200,201.4,222,194.3,211.34,34098.17746266001
1421625600,211.19,219.95,207.4,216.36,17027.948584140002
1421712000,216.14,219.25,204,212.29,22258.905910019996
1421798400,212.11,230,211.32,228.08,33527.17466200004
1421884800,228.2,242,225.8,234.64,29387.863027659918
1421971200,234.72,236.98,225.17,233.4,20152.963412570007
1422057600,233.37,249.77,229.12,249.02,23099.962361800022
1422144000,248.94,259.39,245.03,254.73,29838.225831729982
1422230400,255.1,315,254.72,276.01,104283.94680315994
1422316800,276,280.37,251,265.76,37761.63918165005
1422403200,265.71,269.97,226.74,234.5,37297.10066774001
1422489600,234.49,239.33,220.4,233.96,29312.928574969992
1422576000,233.7,243.89,224.7,226.66,23905.579651620013
1422662400,226.47,234.03,215,216.76,19524.602960829998
1422748800,216.63,233.32,211.32,226.92,30494.233656300006
1422835200,227.2,247.5,222.56,238.99,29759.27571918004
1422921600,238.89,248.42,223.5,227.96,38947.35905965003
1423008000,227.94,233,220.63,227.79,22475.13549688
1423094400,227.8,228.8,213.33,216.83,14918.573979580002
1423180800,216.83,225.88,215.39,222.66,19920.25086034999
1423267200,222.66,239.78,222.66,228.8,19457.850080880016
1423353600,228.8,232.9,221.25,224.03,13276.690560380019
1423440000,224.03,225.98,216.56,220.48,22010.63768708
1423526400,220.48,223.88,214.49,220.87,15297.412874510026
1423612800,220.87,224.4,218.15,219.94,9718.645631259997
1423699200,220,223.2,217.81,222.33,10823.016913720001
1423785600,222.56,242.5,221.55,236.13,39576.403180010064
1423872000,236.13,261.3,235.79,257.01,45174.99192846996
1423958400,257.01,268.54,228.23,235.88,44058.11814233004
1424044800,235.88,243.65,229,233.5,26056.508255579967
1424131200,233.5,246.28,231.69,244,21622.257094250017
1424217600,243.9,244.99,231.48,236.27,16957.611780629988
1424304000,236.3,243.42,235.1,240.2,13373.84942147
1424390400,240.25,248.98,239,244.96,16594.516396900053
1424476800,244.96,247.73,243.67,245.54,8842.662197160007
1424563200,245.54,247.78,233.8,236.5,15247.101011380024
1424649600,236.5,241,232.77,239.4,12530.15049295
1424736000,239.4,240.99,236.81,239.72,8009.500719689998
1424822400,239.72,240.83,235.7,237.99,6783.488154820003
1424908800,237.98,238.33,233.8,236.93,9488.616352530009
1424995200,236.93,262.8,236.64,254.96,35506.28126703998
1425081600,255.06,257.4,251.26,255.7,8134.432585219992
1425168000,255.7,266.91,246.28,262.5,23394.509022159986
1425254400,262.47,279.61,259.47,277.41,37850.34682237994
1425340800,277.62,294,267.95,283.75,39048.63561789997
1425427200,283.8,285.99,267.04,273.33,29463.72674148997
1425513600,273.33,284.99,263,277.69,29720.111448890006
1425600000,277.69,279.75,269.84,273.36,17778.057349019986
1425686400,273.27,280.76,270.94,276.98,11992.401950440011
1425772800,276.98,278.68,271.9,275.59,6070.335238010005
1425859200,275.59,295,275.03,291,32926.78447320999
1425945600,291,303.96,290,292.7,36829.106715369955
1426032000,292.64,298.75,291.07,296.7,15245.967160199993
1426118400,296.64,298.8,292,295.51,13967.460331920021
1426204800,295.52,295.91,283.18,283.18,17580.543731650017
1426291200,283.17,287.6,281.37,282.6,11745.090532709997
1426377600,282.6,287.8,281.59,286.9,7292.2250051400015
1426464000,286.9,295.2,286.75,291.17,12239.628439240056
1426550400,291.43,292.9,283.48,285.41,8522.551024070008
1426636800,285,285.25,248.49,257.39,34364.657136770016
1426723200,257.2,269.5,248,261.98,39289.57224756993
1426809600,261.49,267,259.56,262.19,8824.272512290008
1426896000,262.18,263.01,255.5,260.66,6857.391298000005
1426982400,260.66,270.8,259.94,268.82,11836.727285670011
1427068800,268.82,271.5,262.12,267.49,10882.26933992
1427155200,267.49,268.4,241.98,246,27011.26713118999
1427241600,246,250.95,235.75,246.13,26711.73672479
1427328000,246.13,255,244.78,249.33,17305.285465720015
1427414400,249.33,250.45,245.25,246.5,10860.32262735001
1427500800,246.5,255.96,246.5,252.95,11128.745057380014
1427587200,252.9,253.01,239.25,242.44,11625.010214930026
1427673600,242.77,250.98,236.88,248.26,17386.869352190017
1427760000,248.26,248.8,242.05,244.4,10037.102331889999
1427846400,244.56,248.71,239.37,247.36,13160.666978000007
1427932800,247.36,254.94,244.76,253.39,16011.829904490005
1428019200,253.33,256.49,251.3,254.24,10769.467723080019
1428105600,254.24,255.7,250.41,253.6,4193.990083469999
1428192000,253.6,261.25,251.67,260.5,13341.12719702
1428278400,260.7,262.45,253.49,255.74,10262.9479505
1428364800,255.73,257.9,253.19,253.7,6295.506832740008
1428451200,253.7,254.99,243.27,245.3,16083.762593310008
1428537600,244.94,246.79,237.81,243.58,8800.63320026
1428624000,243.55,243.74,230.76,236.28,15978.007641180002
1428710400,236.24,240.58,233.9,236.86,9251.844873130012
1428796800,236.86,238.7,233.19,236.38,4333.6212679599985
1428883200,236.38,237.7,220.44,225.33,19715.07927425001
1428969600,225.33,225.75,216.38,220.16,17714.868367500032
1429056000,220.09,224.75,219.03,223.99,14115.25022213001
1429142400,223.81,230,223.57,228.47,16514.33023001003
1429228800,228.47,228.98,219.99,222.42,13189.760302980014
1429315200,222.42,224.16,220.07,223.42,6967.709711500002
1429401600,223.23,227,222.12,222.31,10464.453351080012
1429488000,222.31,227,221.66,224.21,11277.060000809994
1429574400,224.21,236.99,224.19,235.81,20936.38157061
1429660800,236.11,238.99,233.28,234.31,10910.140479750013
1429747200,234.34,237.22,233.06,236.5,5209.268418420005
1429833600,235.81,236.51,229.38,231.38,10820.24640841001
1429920000,231.38,232.7,225.89,226.1,6248.869840050002
1430006400,226.09,226.84,214,219.71,16145.47242282001
1430092800,219.71,232.49,218.26,228.14,20178.76755856
1430179200,227.44,228.01,222.22,225.44,8570.572836000018
1430265600,225.44,227.8,222.68,225.5,6800.10638859
1430352000,225.56,240.89,224.84,235.92,24862.26093374997
1430438400,236.18,239.25,231.41,231.78,7397.633967140005
1430524800,231.78,235.79,231.78,234.81,5303.515050160002
1430611200,234.81,243.73,233.78,240.7,11166.520891040012
1430697600,240.69,243.6,237.3,238.78,10069.158754570004
1430784000,238.78,239.49,231.09,235.87,11196.234176410033
1430870400,235.87,236.75,227.55,229.27,22505.87468851999
1430956800,229.27,239.79,227.88,237.29,15887.785608470018
1431043200,237.3,249.22,236.21,244.57,19051.14506951997
1431129600,244.54,249.21,240.12,242.54,9147.415154369999
1431216000,242.53,245.95,239.2,240.68,5008.72583975
1431302400,240.8,245.49,239,242.48,8664.21529392001
1431388800,242.48,244.67,240.86,241.9,6469.552371450001
1431475200,241.9,245,234.45,235.7,10878.64012434001
1431561600,235.7,238.39,232.14,236.7,8581.15855009
1431648000,236.7,239,235.26,237.3,5305.580636670003
1431734400,237.3,237.58,234.3,235.7,2410.277651770001
1431820800,235.7,238.24,235.63,236.42,2974.6913739700026
1431907200,236.42,237.25,230.96,232.83,4484.531677689999
1431993600,232.83,233.99,231.47,231.7,2886.892124050004
1432080000,231.7,235.24,231.68,234.24,5386.0599894100105
1432166400,234.26,236.5,233.97,235.27,6248.725594179996
1432252800,235.25,241.83,234.72,240.97,13142.569444920016
1432339200,240.97,241.2,237.82,238.81,3170.8696907000026
1432425600,238.81,242.98,238.57,240.96,4799.2590090600015
1432512000,240.96,241.12,236.14,237.15,3064.5427578000053
1432598400,237.15,238.5,235.29,237.45,4648.927121600009
1432684800,237.45,239.3,235.56,236.48,4302.335727250004
1432771200,236.48,237.5,235.98,236.86,3384.725487230005
1432857600,236.86,237.16,235.07,236.8,3056.47184133
1432944000,236.8,236.8,230.68,232.77,5200.325269590003
1433030400,232.77,232.77,227.3,228.7,4382.502782839997
1433116800,228.7,230.89,219.75,222,12078.24332389001
1433203200,222.02,226,221.33,224.83,9187.55748949
1433289600,224.83,227,222.29,225.14,9021.078476200018
1433376000,225.14,225.77,222.85,223.25,5309.846224380006
1433462400,223.25,229.23,222.67,224.75,11300.22942888
1433548800,224.6,228,223.93,225.66,4231.910368230002
1433635200,225.67,227,222.47,223.38,8163.925846850012
1433721600,223.38,230.63,223.29,228.78,14436.878918540024
1433808000,228.79,232.07,227.93,229.36,7584.738061890012
1433894400,229.36,229.97,227.76,228.61,4777.276209399999
1433980800,228.61,230.7,228.61,229.99,5639.739971080007
1434067200,229.99,231.34,229.13,229.55,4660.596797780004
1434153600,229.51,234.3,228.42,232.87,6121.537085810003
1434240000,232.87,235.44,232.52,233.63,3837.4039852900078
1434326400,233.63,238.16,233.36,236.98,10855.03643986999
1434412800,236.98,254,236.12,252.59,31873.782320039983
1434499200,252.18,259.1,246.3,249.14,26016.630858839984
1434585600,249.3,253.7,243.31,249.51,12406.977386049995
1434672000,249.51,252.13,243.75,244.58,7507.258602349997
1434758400,244.58,245.9,240,245.39,8169.638422620001
1434844800,245.38,245.69,241.12,244.04,3975.2271210000076
1434931200,244.04,247.99,243.57,246.67,9083.823174180003
1435017600,246.67,247.35,242.48,244.25,5167.813964439999
1435104000,244.25,244.25,239.53,239.82,4643.404655859993
1435190400,239.82,243,239.82,242.35,5233.129602330008
1435276800,242.22,243.9,240.66,243.29,5448.619013910007
1435363200,243.29,251.77,242.63,251.61,10351.837592660006
1435449600,251.61,252.06,247.26,248.71,5895.976636810001
1435536000,248.71,257.74,248.58,256.7,18927.786691329988
1435622400,256.7,269,255.11,263.07,24582.02979217999
1435708800,263.07,264.81,254.24,258.1,8922.756422990013
1435795200,258.1,262.61,253.02,254.52,8033.421809990009
1435881600,254.52,256.9,252.2,256.09,5728.167875170008
1435968000,256.31,262.64,253.58,260.58,6104.229579770003
1436054400,260.58,275.88,258.04,271.95,26818.30948034997
1436140800,271.82,278.69,267.39,269.23,27087.731844120008
1436227200,269.24,271.5,263.78,265.72,10741.414718409977
1436313600,265.78,274.11,263.7,270.4,17382.38744329001
1436400000,270.48,274,266.23,269.23,12954.586952879989
1436486400,269.23,296.1,268.58,285.36,50865.72731726007
1436572800,285.34,301.49,283.47,293.3,21953.02771411001
1436659200,293.3,316.23,292.24,311.15,30401.126218649955
1436745600,311.18,312,281.55,292.65,29510.505676780005
1436832000,292.65,297.25,286.07,286.88,10622.813494529999
1436918400,286.87,294.44,283.6,285.43,8894.545645760012
1437004800,285.41,295,275.36,278.94,19966.215259119992
1437091200,278.94,281.55,272.1,279.82,10742.545197049907
1437177600,279.82,283.33,276.31,277.25,7152.631176430006
1437264000,277.25,279.18,274.7,275.24,3216.6826020100075
1437350400,275.02,280.5,273.51,280.38,7172.919944170004
1437436800,280.33,282.1,275.52,275.55,4967.796429040005
1437523200,275.55,278.39,274.59,277.99,6299.119149250069
1437609600,277.99,278.44,275.68,276.53,2105.5080610099994
1437696000,276.53,289.93,276.03,288.6,14074.940613359973
1437782400,288.57,292.35,286.44,289.37,5282.892291580068
1437868800,289.37,294.57,288.29,293.14,5494.225651790045
1437955200,293,298.74,286.08,294.84,13436.641818210042
1438041600,294.87,298.93,293.96,295.25,6403.5354605800085
1438128000,295.24,295.68,287.9,289.92,5922.021475800004
1438214400,289.92,291,285.39,288.33,5645.786242920002
1438300800,288.32,289.85,282.01,284.45,6383.656167810081
1438387200,284.45,284.99,276.62,280.9,5280.547481480005
1438473600,280.24,283.44,276.5,282.49,7081.1223497800065
1438560000,282.49,287.05,279.91,281.27,7150.666370960003
1438646400,281.28,285.94,281.28,285.47,4494.688916930006
1438732800,285.48,285.94,281.61,282.61,3689.9447790900035
1438819200,282.61,282.61,278.43,279.08,3697.1400995900003
1438905600,279.08,281,276.08,280.19,6484.515279689998
1438992000,280.19,280.32,260.63,261.53,9624.407081720004
1439078400,261.43,267.6,260.8,265.79,11491.405264250017
1439164800,265.8,267.72,262.51,265.1,4827.546968620024
1439251200,265.09,272.99,264.86,271.97,8229.09455004001
1439337600,271.97,273.75,265.81,267.1,8416.851979670002
1439424000,267.1,268,263.34,264.64,5872.97268726001
1439510400,264.64,268.97,262.16,266.33,7105.394703780008
1439596800,266.32,267.76,261,262.3,2479.5697314899985
1439683200,262.3,262.9,256.62,259.91,9524.241135450002
1439769600,259.91,262.37,257.6,258.5,5057.547279880001
1439856000,258.5,258.5,163.89047843,209,25698.20155495
1439942400,214.09,255.08,210.904762,226.32,43679.53792483997
1440028800,226.32,237.94,226.3,235.54,13170.36475518
1440115200,235.54,236.43,230.54,232.49,5698.525426820004
1440201600,232.49,234.71,221.95,230.33,10074.094711110012
1440288000,230.48,232.88,225.69,228.82,5512.526991180006
1440460800,210.49,228.77,198,222.68,34957.05239459002
1440547200,222.61,232.38,220.13,226.21,12265.905485729985
1440633600,226.21,229.5,224.01,225.67,5922.049008750001
1440720000,225.77,238.9,220.72,232.12,14588.262020139999
1440806400,232.12,234.03,227.2,230.76,3266.902173540002
1440892800,230.91,233.96,225.97,229.99,3858.138384360001
1440979200,229.99,233.69,225.6,230.62,6080.3649039400125
1441065600,231.2,232.39,226.96,228.43,4023.352615509998
1441152000,228.43,231.89,226.6,229.75,5196.734441960001
1441238400,229.72,229.96,226.49,227.25,2652.585023569999
1441324800,227.29,231.66,227.13,230.89,6448.250064940006
1441411200,230.89,239.76,230.03,235.84,7359.306963279996
1441497600,235.84,248.48,235.5,240.97,11633.578385940053
1441584000,240.97,243,239.3,240.94,3281.303983470003
1441670400,240.91,247.68,240.34,244.39,8955.04396401001
1441756800,244.39,245.57,238.66,239.07,5747.9721616600045
1441843200,239.07,241.9,237.04,239.49,5495.655740820008
1441929600,239.49,242.89,229.92,240.82,3599.584998089996
1442016000,240.82,241,235.36,235.77,2571.527475569999
1442102400,235.77,236.85,229.46,231.2,4017.599225360001
1442188800,231.11,233.9,228.43,231.32,4936.150401090003
1442275200,231.07,232.93,228.5,231.03,3093.5390360299994
1442361600,231.03,232.12,227.38,229,3671.6359365700027
1442448000,229,235.94,229,233.65,7673.782383220005
1442534400,233.65,236.26,228.29,232.33,4275.2702146400015
1442620800,232.33,232.33,232.33,232.33,0
1442707200,232.33,232.74,231.93,232.67,221.58696776999997
1442793600,232.67,232.97,226.5,227.31,3789.6407844999994
1442880000,227.31,233.95,224.48,231.45,9610.427371970012
1442966400,231.43,233,230.18,230.54,2532.1531358599946
1443052800,230.54,236.25,230.54,234.65,9428.441345020017
1443139200,234.65,237.7,233.51,235.7,5158.043086499998
1443225600,235.7,235.95,233.91,234.7,2213.37410207
1443312000,234.7,234.78,233.1,233.37,1002.7484774700001
1443398400,233.37,241.44,233.37,240.7,8726.98950423001
1443484800,240.7,241.5,236.94,237.15,4233.9917209700025
1443571200,236.9,238.78,235.32,236.57,2540.6793722399975
1443657600,236.57,240.09,236.4,238.48,4045.4017646500047
1443744000,238.48,240,237.42,237.86,2748.0826483100036
1443830400,237.86,241.11,237.83,239.79,3902.239251790005
1443916800,239.79,240.93,239.48,239.5,1183.942101279999
1444003200,239.5,242.89,237.81,242.01,6885.054155250003
1444089600,242.01,249.01,241.52,247.36,8856.607586860011
1444176000,247.36,247.93,243.52,244.2,3557.7671250100025
1444262400,244.2,245.65,242.96,243,2159.019269639998
1444348800,243,245.45,242.87,244.82,2184.8275736599976
1444435200,244.82,246.41,243.56,246.01,2631.3153352700006
1444521600,246.01,248.72,245.18,247.99,2310.6000005500023
1444608000,247.99,248.45,245.36,246.17,2529.33492233
1444694400,246.17,253.43,244.35,251.39,10432.284528700013
1444780800,251.32,255.95,250.11,253.54,4996.693925690005
1444867200,253.54,257.5,253.46,255.19,5531.78331352001
1444953600,255.19,267.83,254.95,263.47,14064.813571840003
1445040000,263.47,275.19,262.91,272.94,25187.95220795999
1445126400,272.94,274.66,263.34,265.26,5722.359972110004
1445212800,265.29,268.28,262.69,265.1,5486.699639530005
1445299200,265.1,273.97,264.49,271.41,8035.9849125000055
1445385600,270.99,272.28,264.35,267.8,4648.299884570004
1445472000,267.99,279.97,267.65,275.83,16197.696337420026
1445558400,275.83,280.9,275.17,279.21,8868.89905496999
1445644800,279.21,284.47,279.02,284.19,8677.10976834
1445731200,284.19,295.99,284,285.87,22041.59138908
1445817600,285.87,287.92,282.29,287.22,6879.588449500015
1445904000,287.22,298.86,287.13,295.29,13514.92960232003
1445990400,295.38,307.99,295.29,304.5,19838.651264270004
1446076800,304.5,321.53,301.57,314.88,26568.00483925006
1446163200,314.88,336,314.03,328.2,34838.56043716994
1446249600,328.2,335.87,307.3,316.36,19458.035264169997
1446336000,316.01,333.49,313.64,330.23,16859.80545881
1446422400,330.23,373.12,326.82,365.33,41396.13001807006
1446508800,365.72,423.88,362.01,405,94604.69126275006
1446595200,405,504,366.66,409.24,128098.86774891005
1446681600,410.87,449.95,370.56,387.96,75778.82414990998
1446768000,387.97,396.78,351.99,375.56,48304.17848860001
1446854400,375.57,392.23,372,384.99,17694.070330709994
1446940800,384.29,390.33,365.73,374.37,14821.694141180016
1447027200,374.6,388.88,361.99,381.01,19611.89402960998
1447113600,381.1,383.4,327.23,340.18,34490.86102168997
1447200000,340.18,343.79,300.49,314.44,50731.76811125991
1447286400,314.51,346.44,314.45,337.85,32049.75022718995
1447372800,337.61,343.75,326.23,338.55,13055.770575950008
1447459200,338.54,340.72,328.96,333.29,9165.452619770002
1447545600,333.39,336.6,315.01,321.07,13065.961748830014
1447632000,321.07,335,315.44,332.68,14216.653540800002
1447718400,332.68,342.5,331.2,336.29,13700.830038260015
1447804800,336.29,338.99,329.23,335.94,7023.8466985099985
1447891200,335.82,336.57,324.38,326.5,9047.478007220012
1447977600,326.49,326.77,309.93,322.2,15630.506609880033
1448064000,322.2,329.35,319.38,327.84,6033.969317790005
1448150400,327.84,327.85,320.4,324.66,2343.7476034700016
1448236800,324.67,327.5,320.96,323.63,4869.545726600001
1448323200,323.63,323.77,316.58,320.15,4342.294651460002
1448409600,320.15,332.43,316.05,329.85,12076.657166800003
1448496000,329.93,369.9,329.58,354,40628.72223998997
1448582400,354,366.81,348.19,359.22,16308.984576150013
1448668800,359,362.44,351.01,358.6,8926.694891190014
1448755200,358.6,376,355.62,373.89,14871.260919819995
1448841600,373.84,384.99,369.95,377.14,25660.553480459967
1448928000,376.89,379.99,353.89,362.68,17966.43301269001
1449014400,362.68,363.22,346.61,359.2,14950.598601870024
1449100800,359.12,371.5,354.5,360.73,14067.84472922004
1449187200,360.73,364.4,354.51,363.2,8512.892376640022
1449273600,363.2,395,362.25,390.02,29465.801855270023
1449360000,390.01,407.57,386.7,390.73,30504.531824359958
1449446400,390.88,404.24,384.85,396.97,17020.363395140026
1449532800,396.97,422.39,389,422,19091.91708395001
1449619200,422.05,426.59,406.54,419,23198.733672389968
1449705600,419,421.82,411.1,414.94,9892.783594910014
1449792000,414.88,458.99,414.81,456.99,44351.38615036008
1449878400,456.99,475.04,403.84,435.61,47751.23952448012
1449964800,435.61,443.92,418.3,433.36,16339.071874700017
1450051200,432.56,450,427.95,442.59,15838.985666500022
1450137600,442.55,467.29,442.51,466.5,24124.125385620006
1450224000,466.43,469.99,440.04,454.95,31775.969706129978
1450310400,454.95,458.56,446.94,455.84,9545.770020090018
1450396800,455.71,466.6,452.02,463.52,13964.600881210046
1450483200,463.52,467,452.11,462.44,9556.070040520035
1450569600,462.45,462.78,431.96,442.62,19517.315019279988
1450656000,443.06,447.45,425.02,437.92,22556.836865120018
1450742400,437.92,443.64,433.75,435.65,9459.539884329997
1450828800,435.65,445.76,435,442.55,8943.116053280006
1450915200,442.62,459.1,442.45,456.46,11221.860084340009
1451001600,456.46,460,449.4,455.91,6927.875664260017
1451088000,455.91,460.05,405.61,416.51,39149.52902188995
1451174400,416.35,424.89,407.01,422.32,14196.826571910002
1451260800,422.29,429,417.4,420.24,12077.728473769997
1451347200,420.11,433.55,418.75,431.79,13002.326108739999
1451433600,431.77,434,420.03,424.88,10048.082513170011
1451520000,422.76,432.59,412.53,429.02,12068.508225880012
1451606400,429.17,436.49,426.82,433.98,6249.2905420100105
1451692800,433.98,435.8,430.41,433.09,2935.8271543700007
1451779200,433.09,433.09,422.14,428.66,8169.8974098200015
1451865600,428.64,435.67,427.38,432.9,6955.678334420013
1451952000,432.9,434.91,428.5,431.99,5501.327498620004
1452038400,431.99,432.24,425.32,428,3883.940633090002
1452124800,428.83,462,427.65,458.78,34367.91073471001
1452211200,458.41,465,447.18,454.03,13282.346021860003
1452297600,453.99,456.01,447.28,449.23,4202.237101900005
1452384000,449.23,450.26,441.12,449.35,5433.223455170004
1452470400,449.35,452.49,443.57,449.27,6745.201712370016
1452556800,449.27,449.98,429,432.03,7346.843882090001
1452643200,432.03,436.36,416.58,431.11,15989.983240870004
1452729600,431.11,435,426.36,429.4,7180.047806360005
1452816000,429.4,429.4,358.5,359.16,49141.49243711999
1452902400,361.57,392.5,353.21,388.42,38350.578247099955
1452988800,388.44,393.31,379,382.13,8882.9588045
1453075200,382.11,390,375.3,387.1,10690.84281716
1453161600,387.04,388.61,377.44,378.93,6252.505456790004
1453248000,378.93,428,375.09,419.7,48213.477321090024
1453334400,419.7,424.57,405.78,411.01,11845.701402020017
1453420800,410.7,411.2,371.3,380.96,26406.834136219994
1453507200,381.06,394.81,379.91,385.72,12936.369447960022
1453593600,385.91,407.33,385.87,402.8,11900.25715508002
1453680000,402.8,402.8,386.09,390.96,9328.477826210006
1453766400,390.95,398,387.44,391.41,6476.5459946800065
1453852800,391.41,396.99,389.66,394.97,4882.561176450004
1453939200,394.97,395.48,375.32,378.39,9160.212260540025
1454025600,378.15,386,360.95,377.61,30698.990105729994
1454112000,377.66,380.6,374.2,376.99,5132.467764550008
1454198400,376.99,378.9,362.58,366.6,5130.983206459995
1454284800,365.5,379.27,363.68,371.42,13959.666529999999
1454371200,371.42,374.8,369.91,373,6287.84815942001
1454457600,373,374,365.99,368.79,6236.402028630002
1454544000,369,393.89,368.66,389.47,23876.727967379975
1454630400,390.1,393,384.35,386.5,8338.23427155
1454716800,386.5,386.5,365.49,373.75,12332.738698310004
1454803200,373.75,377.8,369.25,372.01,6085.513562800006
1454889600,372.01,377,369.1,370.5,9797.918819330009
1454976000,370.5,377.96,370.26,374,5805.352461030002
1455062400,374,387,373.2,381.17,18424.975381199987
1455148800,381.11,383.23,372.39,378,6969.7003971900085
1455235200,378,383.53,377.18,382.94,5743.405101950006
1455321600,382.94,393,382.66,393,8556.560195770026
1455408000,392.99,408.66,392.99,408.4,18093.191033710023
1455494400,408.31,412.5,395.68,399.83,12599.810453669987
1455580800,400.12,408.77,399.04,406.74,8003.90942703
1455667200,407.37,421.9,405.51,414.88,18954.38195191
1455753600,414.89,426.21,413.34,421.51,12803.730488390007
1455840000,421.51,422.54,413.95,419.85,5795.890664750002
1455926400,419.85,445.96,419.85,438.7,29047.355144240017
1456012800,438.91,451.6,428.26,440.49,21118.863275419993
1456099200,440.49,442.5,433.52,440.44,8436.789196500002
1456185600,440.44,442.67,416.31,421.4,12176.85199062001
1456272000,421.4,427.5,411.1,426.37,12343.669004400002
1456358400,426.37,430,419.6,424.88,6553.189011400009
1456444800,424.88,435.9,419.96,435.49,11696.978286170006
1456531200,435.49,438.6,431.95,434.29,4815.23533183
1456617600,434.29,437.89,422.65,434.48,8593.667283710001
1456704000,434.45,445,431.15,439.16,11032.147161100027
1456790400,439.16,442.79,429.64,435,7965.628609510002
1456876800,434.99,436.45,421.12,422.42,6271.196109990009
1456963200,421.86,424.43,416.42,420.28,9954.84278652001
1457049600,420.28,423.99,407.51,409.21,7720.14270366
1457136000,408.71,410.14,389.21,397.49,17402.293940360003
1457222400,397.49,409.5,392.02,403.91,9440.463587010008
1457308800,403.91,415.8,401.86,412.7,9316.526586660008
1457395200,412.62,416,408.52,411.35,3924.2906550099997
1457481600,411.35,414.5,408.22,413.05,4802.651461660002
1457568000,413.05,418.24,410.7,416.66,7648.0825954600095
1457654400,416.81,423.6,415.65,420.47,7102.3007931500015
1457740800,420.47,421.81,406.76,410.53,6845.573196880007
1457827200,410.53,416,410.24,412,3816.7975610399994
1457913600,412,417.99,411.92,416.2,5779.417160210003
1458000000,415.99,418.82,412.79,415.5,5182.33615216
1458086400,415.5,418,414.1,417.28,3425.557959430002
1458172800,417.28,420.6,416.82,418.75,4718.937300280004
1458259200,418.75,418.86,403.02,407.86,8364.80939493
1458345600,407.86,412,404.31,408.68,4968.747249820007
1458432000,408.7,413.2,407.94,411.25,2948.110665940008
1458518400,411.14,412.14,406.96,411.88,3494.283331689998
1458604800,411.85,418.68,410.34,417.7,5859.043862240006
1458691200,417.7,419.72,416.02,418.19,3622.817986520001
1458777600,418.13,418.13,414.06,415.34,3071.7874480300025
1458864000,415.38,417.03,413.04,416.34,1816.0024774300007
1458950400,416.34,419.4,414.51,416.72,2396.580732120002
1459036800,416.72,431,416.06,427.36,13974.543806229995
1459123200,427.34,427.99,422.91,424.06,3738.5995859299956
1459209600,424.06,426.41,407.02,416,7458.084875550004
1459296000,416,416,408.58,413.13,3495.180768199998
1459382400,413.27,418.25,413.27,415.75,4054.5106786400015
1459468800,416.03,417.9,414.33,417.9,3495.292978169997
1459555200,417.89,422.8,417.55,420.31,3075.69607849
1459641600,420.31,421.82,416.14,420.61,1811.4894747099995
1459728000,420.99,421.2,417.8,420.51,2535.149706390001
1459814400,420.51,425,419.81,423.76,4648.446779409998
1459900800,423.76,424.68,421.91,422.58,2827.609772410001
1459987200,422.58,422.86,417.85,422.29,3180.3402417300003
1460073600,422.29,424.49,415.51,418.12,4011.9823556100027
1460160000,418.23,418.76,412.5,418.47,2503.0442383999994
1460246400,418.47,422.9,417.5,421.4,2760.9963773500044
1460332800,421.4,423.9,419.01,423.75,3837.948427720001
1460419200,423.75,430,423.71,426.66,8053.349527750011
1460505600,426.78,427.68,423.01,424.94,3304.360116560005
1460592000,424.94,426.49,424.04,426.01,2245.942151379999
1460678400,426.01,432.49,426.01,431.77,10381.807422250013
1460764800,431.77,435.67,430.48,432.49,4755.50730082
1460851200,432.52,433.49,426.6,428.52,2358.217220029999
1460937600,428.52,430.91,427.05,430.04,3605.745168280003
1461024000,430.04,439,428.55,437.81,7255.679102460001
1461110400,437.81,446.61,436.66,443.85,11743.510605439995
1461196800,443.82,454.5,442.91,452.26,9908.64757287001
1461283200,452.26,453.15,444.71,447.8,4858.501538950008
1461369600,447.8,454.95,445.68,453.9,5642.546828350005
1461456000,453.9,464.99,450.28,463.24,13829.944848490017
